sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg18289746,5'UTR,Island,-0.06202265532460245,0.581636375540009,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg18289746,1stExon,Island,-0.06202265532460245,0.581636375540009,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg18964261,TSS1500,S_Shore,0.062021564660838475,0.597712411437738,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg06878278,1stExon,Island,0.03467528957432023,0.6145028108253978,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg06878278,5'UTR,Island,0.03467528957432023,0.6145028108253978,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg10078446,TSS1500,S_Shore,-0.049801333709079465,0.6224061422777833,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg11257342,TSS200,Island,0.0269013220185448,0.6357736471354347,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg24579212,TSS200,Island,0.0385941682437873,0.6769850722077793,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg07949478,Body,N_Shore,0.022023165902878353,0.7569690063081177,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg18967320,Body,N_Shore,0.031255301592494844,0.807300946667487,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg27025758,Body,Island,0.010597639950463502,0.8319973644565024,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg13079941,TSS200,Island,-0.0140614860586005,0.8390230574522757,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg10310756,TSS1500,S_Shore,0.016322756110528202,0.8507387922187083,HYPERmethylated in responders,non-canonical / not the textbook direction
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg20279784,Body,Island,0.02121249904331169,0.864421844330052,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg11991806,TSS200,Island,-0.013131303807031645,0.8781647016090961,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
female,TUBE1,ENSG00000074935,0.3334368584107499,0.002364365479584191,UP in responders,cg01018096,Body,N_Shore,0.0028136610051194147,0.9761172773317276,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg07181413,TSS1500,N_Shore,0.11705624387279372,0.20230030348162556,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg08718695,Body,Island,-0.15237923710564177,0.2935485159158076,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg03974483,1stExon,Island,0.10859615064531783,0.30108761336443984,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg26869941,Body,S_Shore,0.07062154334455212,0.31324311606959965,HYPERmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg14747225,TSS1500,N_Shore,0.10190735257464527,0.3595411686555776,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg20146203,TSS200,Island,0.09615893022198636,0.381632069809682,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg01188584,5'UTR,Island,-0.0823937296085328,0.4186156846413235,HYPOmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg01188584,1stExon,Island,-0.0823937296085328,0.4186156846413235,HYPOmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg11653271,TSS200,Island,0.0849536140456124,0.44216946994398143,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg00958578,TSS200,Island,0.04830014744762611,0.6051272210326525,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg25150199,TSS1500,N_Shore,-0.04582978414878801,0.623180293796253,HYPOmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg04169960,Body,S_Shore,0.045877158018892986,0.6587767927280208,HYPERmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg00992207,3'UTR,N_Shelf,-0.03059543574346746,0.6787260696336385,HYPOmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg01062126,Body,S_Shore,-0.046108273158722894,0.688611897731348,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg00762468,TSS1500,Island,-0.031386086525106875,0.7320422053255403,HYPOmethylated in responders,non-canonical / not the textbook direction
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg09969830,TSS200,Island,0.0658715934288504,0.7890223486985162,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,SNRNP25,ENSG00000161981,-0.39503056693397376,0.0029984851325562025,DOWN in responders,cg05055400,TSS1500,Island,0.03194925819223057,0.8438526336128309,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg20938830,Body,OpenSea,-0.2990296716793283,0.025705006089881816,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg01617437,Body,OpenSea,-0.2196308521039059,0.0625312147169508,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg24856922,TSS200,Island,-0.17850346463394778,0.1178920454638085,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg05334062,Body,OpenSea,-0.13823943734366936,0.17582463325728054,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg20032934,TSS1500,S_Shore,0.19158857816736188,0.21748973467628555,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg09169923,Body,N_Shore,-0.14557872650685427,0.23165978659609976,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg19088717,Body,OpenSea,-0.12013566928682613,0.2564465998899004,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg16156228,Body,OpenSea,-0.11022575567568885,0.3001241663074036,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg24631870,5'UTR,Island,-0.13166683878847413,0.31289991705039516,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg24631870,1stExon,Island,-0.13166683878847413,0.31289991705039516,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg24593231,Body,N_Shelf,-0.09891592892455547,0.3337661363874037,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg15291273,TSS200,Island,0.23643436163768936,0.3734412172053517,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg11458642,Body,Island,0.09499259334319045,0.3940049333443464,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg12825470,Body,S_Shelf,-0.08014484159359526,0.4085333328801276,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg00969988,TSS200,Island,0.11398083685384204,0.41031102428277055,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg00950962,TSS1500,S_Shore,-0.06855725969430312,0.483224695482232,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg15135999,Body,Island,-0.11372649442422736,0.5256048020969557,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg20636078,TSS1500,S_Shore,-0.06350410363074085,0.576502063799782,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg11936145,TSS200,Island,0.05268133440820319,0.6534561387885207,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg12087681,Body,OpenSea,-0.0523028399912483,0.6541697940740383,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg21293230,Body,OpenSea,-0.054504950375776545,0.7067442191684141,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg17945282,TSS1500,S_Shore,0.04511141284448725,0.7099235769620389,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg16031872,5'UTR,Island,-0.05260496004202,0.7382271205103652,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg16031872,1stExon,Island,-0.05260496004202,0.7382271205103652,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg26163178,Body,OpenSea,-0.03152927209115224,0.7465041902381242,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg00911981,TSS200,Island,0.03161088846104338,0.7777569584093995,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg23828851,Body,N_Shore,-0.026042552204639326,0.8441069573562434,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg02643228,Body,S_Shore,-0.013661508814546313,0.9126626126619252,HYPOmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg15480357,TSS1500,S_Shore,0.007461509686302466,0.9483392788142136,HYPERmethylated in responders,non-canonical / not the textbook direction
male,ATR,ENSG00000175054,0.2603075376854926,9.259977777201457e-5,UP in responders,cg23709466,Body,OpenSea,0.0027119624055650764,0.9780181080026829,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg13430851,5'UTR,N_Shore,-0.3125468443920598,0.01602349653838595,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
