sex,CpG,delta_M_response,p_response,fdr_response,n,Gene,Region,Island
female,cg18601596,-0.00106873949286781,0.989478639434747,0.998094988570145,56,KCNK16,Body,S_Shore
female,cg18620298,-0.0962756796567255,0.354233683127557,0.896622608361287,56,COMTD1,TSS200,Island
female,cg18634342,-0.151779137855058,0.167935818605354,0.896622608361287,56,NUDT5,1stExon,N_Shore
female,cg18659028,0.0492181014594842,0.414944760556256,0.896839789292066,56,SLC26A1,Body,N_Shore
female,cg18684595,0.038110631833352,0.57041909918405,0.913809658697841,56,GABARAPL1,3'UTR,OpenSea
female,cg18716737,0.0776995125601359,0.154170479811309,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg18750433,0.157862502109835,0.0935779253919468,0.896622608361287,56,SV2B,TSS200,Island
female,cg18760055,0.0361756755756185,0.557789645224386,0.911755157618298,56,CASZ1,5'UTR,OpenSea
female,cg18761976,0.074460323975026,0.41988681502677,0.896958685403516,56,SV2B,Body,OpenSea
female,cg18798460,0.147986829314904,0.0516166257424963,0.896622608361287,56,DSP,Body,OpenSea
female,cg18815565,0.153787288816471,0.0964764511998352,0.896622608361287,56,BFSP1,TSS1500,OpenSea
female,cg18827738,-0.283060078257736,0.17109848215763,0.896622608361287,56,TUBE1,Body,Island
female,cg18849593,0.161322242426891,0.0568295712107746,0.896622608361287,56,FANCC,Body,OpenSea
female,cg18851730,-0.0153935998812368,0.876720053416521,0.97581374035493,56,CREB3L2,TSS1500,S_Shore
female,cg18878351,0.0275556797661343,0.791791972137069,0.957775428632914,56,CASZ1,Body,S_Shore
female,cg18885406,0.0534583588125351,0.435552432363934,0.897745672219456,56,TP53BP2,Body,Island
female,cg18958339,0.0333248596881663,0.735002186648415,0.945866065162493,56,PRDM10,Body,OpenSea
female,cg18958437,0.114369094729378,0.343171096311342,0.896622608361287,56,PRDM10,Body,OpenSea
female,cg18960642,-0.283920392544552,0.19311402321768,0.896622608361287,56,KCNK17,Body,Island
female,cg18962055,-0.0257900839833618,0.808473677378799,0.961454955745825,56,C1QBP,Body,Island
female,cg18964261,0.0620215646608385,0.59441429410797,0.91783948945262,56,TUBE1,TSS1500,S_Shore
female,cg18967320,0.0312553015924948,0.805364630969702,0.960731469246335,56,FAM229B,TSS1500,N_Shore
female,cg18994297,0.0274495014517173,0.791568749237363,0.957718240375048,56,CASZ1,5'UTR,OpenSea
female,cg18998499,0.214043434865047,0.0863779825830168,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg19017034,0.179298139705619,0.0378093350977322,0.896622608361287,56,GRB10,Body,OpenSea
female,cg19024165,0.00265182124893146,0.973635622844053,0.99516404418707,56,NDFIP1,3'UTR,OpenSea
female,cg19034084,0.0165172534713916,0.817371141231696,0.963266793070807,56,ANKRD55,Body,OpenSea
female,cg19087068,0.0160857979986418,0.836330247544971,0.967108846788218,56,NOS3,5'UTR,OpenSea
female,cg19088717,0.161169854651718,0.0244699585537914,0.896622608361287,56,ATR,Body,OpenSea
female,cg19173487,0.0581402623300395,0.376234800324922,0.896622608361287,56,BLVRA,5'UTR,OpenSea
female,cg19178679,0.121275057005241,0.368631840308947,0.896622608361287,56,CASZ1,5'UTR,N_Shore
female,cg19180387,0.121985358186775,0.136733215329166,0.896622608361287,56,,,OpenSea
female,cg19242378,0.052499464357293,0.426918894251514,0.897388968770523,56,COX19,Body,Island
female,cg19253831,0.0776177916319988,0.324993287743328,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg19314263,-0.0574653668212082,0.485089187232097,0.901884037777201,56,COX19,3'UTR,S_Shore
female,cg19358589,0.263515045733522,0.000203883411933304,0.896622608361287,56,PRDM2,Body,OpenSea
female,cg19370715,0.0956084825804972,0.387689986585682,0.896622608361287,56,CASZ1,Body,N_Shelf
female,cg19381814,0.0710293519862544,0.340695656338254,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg19392396,0.0178681627742013,0.814761828192336,0.962731265824328,56,GRB10,TSS1500,S_Shore
female,cg19402039,0.0674651453489358,0.406922353432582,0.896622608361287,56,DSP,Body,S_Shelf
female,cg19405965,-0.0621745145695247,0.550297495556787,0.910525257820479,56,NCRNA00167,Body,Island
female,cg19418273,0.0272018998008048,0.719719962882468,0.942447288944287,56,CREB3L2,3'UTR,OpenSea
female,cg19418629,0.0225519931849064,0.767661835340954,0.952719244013516,56,ANKRD55,Body,OpenSea
female,cg19428339,0.0334663960527812,0.616333817911371,0.922051616002877,56,DSP,Body,OpenSea
female,cg19432780,0.082375272869702,0.272104529352607,0.896622608361287,56,SV2B,Body,OpenSea
female,cg19434320,0.0967418827499613,0.217983214310398,0.896622608361287,56,CDCA2,TSS1500,Island
female,cg19438750,0.114191601680564,0.306842036189511,0.896622608361287,56,SV2B,5'UTR,OpenSea
female,cg19448365,0.0393892951302569,0.583492112842571,0.915970058180399,56,TP53BP2,Body,OpenSea
female,cg19456628,0.143605185819984,0.021893132818702,0.896622608361287,56,FANCC,Body,OpenSea
female,cg19475224,0.112477626016933,0.185803049474883,0.896622608361287,56,NOS3,5'UTR,OpenSea
female,cg19499709,0.12707510647048,0.0939528346974177,0.896622608361287,56,GRB10,3'UTR,OpenSea
female,cg19535507,-0.00907273933120651,0.906467271922085,0.981884846571548,56,MIR548H3,Body,OpenSea
female,cg19543968,0.0976153365159462,0.410408668481587,0.896702281155396,56,DNAL4,TSS1500,S_Shore
female,cg19559989,0.0177279045713949,0.807055038430769,0.961117564166756,56,CCR8,TSS1500,OpenSea
female,cg19562453,0.0827156303617126,0.3153218646537,0.896622608361287,56,MMS22L,TSS1500,S_Shore
female,cg19590227,0.0237896548988048,0.834675955964579,0.966732758130374,56,CASZ1,5'UTR,Island
female,cg19591084,0.0449847260364157,0.51049538305708,0.904701292260174,56,LOC100130880,1stExon,OpenSea
female,cg19606514,-0.00548327814937607,0.952240774799571,0.991065209266846,56,GABARAPL1,Body,S_Shore
female,cg19678610,0.131769827221356,0.0531228525006518,0.896622608361287,56,ANKRD55,TSS200,OpenSea
female,cg19702085,-0.281254224437333,0.214641144070791,0.896622608361287,56,CHRNA7,TSS200,Island
female,cg19706390,-0.160903069508598,0.336498259876186,0.896622608361287,56,CASZ1,Body,S_Shore
female,cg19708340,0.0274312521773095,0.779486091654864,0.955222528031623,56,DSP,Body,OpenSea
female,cg19725553,-0.168306544404321,0.258580852236286,0.896622608361287,56,BLVRA,TSS1500,Island
female,cg19727827,0.0388858206608648,0.66062224290182,0.930482345400819,56,CASZ1,Body,N_Shore
female,cg19740223,0.105494351760319,0.149158080794888,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg19854376,-0.0624018404325006,0.631542422370944,0.924773029362561,56,INTU,TSS1500,OpenSea
female,cg19893947,0.0410907688196221,0.557000614286861,0.911628553259905,56,POGZ,TSS1500,S_Shore
female,cg19938833,0.0788381797605002,0.233028122995445,0.896622608361287,56,TP53BP2,Body,OpenSea
female,cg19943035,-0.0222962409933439,0.782452543278484,0.955811833682111,56,CREB3L2,TSS200,Island
female,cg19944002,-0.0247176874405372,0.855160039921623,0.971122234091626,56,GRB10,Body,OpenSea
female,cg19963510,0.159298251570777,0.147281546278869,0.896622608361287,56,NOS3,1stExon,OpenSea
female,cg19979946,0.00409517058285485,0.983816438378581,0.997047580854528,56,NDFIP1,Body,Island
female,cg19993359,-0.157080239816991,0.14454419238182,0.896622608361287,56,UBXN1,Body,Island
female,cg20005057,0.025841917431871,0.798284192363871,0.959273452536152,56,GABARAPL1,TSS1500,N_Shore
female,cg20006164,0.00132975156425017,0.991023559935536,0.998297537929413,56,POGZ,5'UTR,N_Shore
female,cg20027547,0.0598029418919172,0.438308472734622,0.897852300123317,56,CASZ1,5'UTR,OpenSea
female,cg20029140,-0.0156571216085405,0.872034589917744,0.974687377381564,56,NUDT5,5'UTR,N_Shelf
female,cg20032934,-0.0804475790993558,0.439952353570253,0.897859322482692,56,ATR,TSS1500,S_Shore
female,cg20033578,0.142278903362212,0.0608556849264678,0.896622608361287,56,TP53BP2,Body,OpenSea
female,cg20041532,0.0726320379403213,0.314054975581165,0.896622608361287,56,CSRNP2,TSS1500,S_Shore
female,cg20068156,0.200779662043999,0.0244212881036305,0.896622608361287,56,NOS3,TSS1500,OpenSea
female,cg20068613,0.0348736391539268,0.651433938598348,0.928605399831549,56,FANCC,Body,OpenSea
female,cg20083679,0.0166698453116016,0.859869683247976,0.972137642342199,56,BFSP1,TSS1500,OpenSea
female,cg20109855,0.190484545121338,0.0933819161804649,0.896622608361287,56,NOS3,Body,OpenSea
female,cg20137147,0.0969266736993422,0.291424719031802,0.896622608361287,56,C1QBP,TSS1500,S_Shore
female,cg20139630,0.0962369816673792,0.341448638362042,0.896622608361287,56,BUB1B,Body,OpenSea
female,cg20140054,0.107955992176041,0.225905348468004,0.896622608361287,56,UBXN1,Body,N_Shore
female,cg20141509,0.0941522505788539,0.196970905125263,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg20146203,0.0961589302219864,0.375648160670679,0.896622608361287,56,SNRNP25,TSS200,Island
female,cg20208398,0.0368109115009997,0.769281617058168,0.953125826023127,56,BLVRA,5'UTR,OpenSea
female,cg20226638,0.0978003173786701,0.158263823189674,0.896622608361287,56,FANCC,5'UTR,N_Shore
female,cg20229048,0.0804712935459981,0.384609185427298,0.896622608361287,56,IDUA,TSS1500,N_Shore
female,cg20234282,0.142222643135153,0.0582731160924398,0.896622608361287,56,SV2B,5'UTR,S_Shore
female,cg20259534,0.0164838840156277,0.847560423586532,0.969429513523081,56,BUB1B,TSS200,Island
female,cg20279784,0.0212124990433117,0.86310179289088,0.972954159602202,56,TUBE1,Body,Island
female,cg20288000,0.056510793542811,0.40328252240692,0.896622608361287,56,CASZ1,Body,OpenSea
female,cg20298415,0.0640046240762163,0.421439382843031,0.897117219388541,56,SV2B,3'UTR,S_Shore
female,cg20318235,0.0417788156705794,0.571695003937045,0.913943497442348,56,CASZ1,Body,Island
female,cg20424239,0.0518023595173853,0.56635511780836,0.913099492305712,56,PRDM10,5'UTR,OpenSea
female,cg20447079,-0.114203018183454,0.183146086562719,0.896622608361287,56,GRB10,3'UTR,OpenSea
female,cg20448717,0.0587994638380335,0.715306754312944,0.941714034972958,56,DSP,1stExon,Island
female,cg20452711,0.0245140905641843,0.699119160585931,0.938593097726128,56,CASZ1,Body,N_Shore
female,cg20462360,0.279301799999291,0.125978665443309,0.896622608361287,56,CASZ1,Body,Island
female,cg20496045,0.0942917624615331,0.144831604893217,0.896622608361287,56,FANCC,Body,OpenSea
female,cg20498962,0.0408774626816825,0.673692425700227,0.933255756534326,56,NOS3,Body,Island
female,cg20500404,0.444041230573005,0.000123873328081681,0.896622608361287,56,,,OpenSea
female,cg20513916,0.0904598839585371,0.162933669193518,0.896622608361287,56,LOC100130880,3'UTR,OpenSea
female,cg20593274,0.0294911440344562,0.672827488491103,0.933130143828057,56,SNORD9,TSS1500,OpenSea
female,cg20594768,-0.00402976535136928,0.960134794002775,0.992731670082018,56,PIANP,TSS1500,S_Shore
female,cg20615246,0.0424760711183233,0.634499963490083,0.925353073756976,56,PRDM10,5'UTR,OpenSea
female,cg20636078,0.0800508203601242,0.400990677082124,0.896622608361287,56,ATR,TSS1500,S_Shore
female,cg20643900,0.107559337923818,0.0485054823688035,0.896622608361287,56,CASZ1,Body,S_Shore
female,cg20662370,0.0634366565796555,0.616767842417927,0.922136374203255,56,,,OpenSea
female,cg20681985,0.0309566048683558,0.627529615655637,0.924098148548823,56,CASZ1,Body,N_Shelf
female,cg20695057,0.00752245850655381,0.974459865080369,0.995324279045021,56,TP53BP2,TSS1500,Island
female,cg20695230,0.0128141347049243,0.884583532732476,0.977431102568908,56,MRPL13,1stExon,Island
female,cg20704560,0.111520023111927,0.261948909439246,0.896622608361287,56,CASZ1,3'UTR,Island
female,cg20708129,0.0903440936268682,0.282778490703628,0.896622608361287,56,KCTD9,TSS200,Island
female,cg20716812,0.0318067328353061,0.781506774700914,0.955643718197363,56,KCNK17,3'UTR,N_Shelf
female,cg20764033,-0.00619705006976519,0.94222232279716,0.989087114478174,56,RFC2,Body,OpenSea
female,cg20764417,-0.0398852471979424,0.794617810021281,0.95844749056626,56,CHRNA7,Body,Island
female,cg20861607,0.0301992327594161,0.737761068946527,0.946388922489746,56,CHRNA7,Body,S_Shore
female,cg20869405,0.177192487364228,0.142145418396415,0.896622608361287,56,KCNK17,Body,N_Shelf
female,cg20873801,0.122500302090707,0.141263056855345,0.896622608361287,56,PRDM10,3'UTR,OpenSea
female,cg20918218,0.0512411465219028,0.501440499634309,0.903601688690789,56,BUB1B,Body,OpenSea
female,cg20938830,-0.110909774833622,0.117025857960816,0.896622608361287,56,ATR,Body,OpenSea
female,cg20980993,-0.0632661233827143,0.39574611007965,0.896622608361287,56,BLVRA,Body,OpenSea
female,cg21007116,0.144148194069005,0.352839370016103,0.896622608361287,56,C1QBP,TSS200,Island
female,cg21024253,0.0449900668794571,0.529163741285697,0.907332446783423,56,C1QBP,Body,Island
female,cg21044607,-0.0741994260082292,0.348964090929016,0.896622608361287,56,PIANP,5'UTR,Island
female,cg21051423,0.0344095006577942,0.716588694017686,0.941896603627586,56,MTBP,Body,S_Shore
female,cg21061821,-0.0364951091227443,0.636708508360788,0.925796278187035,56,FANCC,Body,OpenSea
female,cg21062875,0.104085042551661,0.134413755048577,0.896622608361287,56,TP53BP2,Body,OpenSea
female,cg21068339,0.0523907993054336,0.605205343950849,0.919824087682298,56,DSP,Body,Island
female,cg21110939,-0.0184461694203347,0.797667022834928,0.959110803790818,56,SV2B,TSS200,Island
female,cg21122925,0.126483388208823,0.0963140600094302,0.896622608361287,56,FANCC,Body,OpenSea
female,cg21124310,0.149016591037287,0.115865835872179,0.896622608361287,56,ANKRD55,Body,OpenSea
female,cg21200380,-0.0477878403554916,0.371349707428028,0.896622608361287,56,C1QBP,1stExon,Island
female,cg21240847,0.0540369086070594,0.382630795906747,0.896622608361287,56,FANCC,Body,OpenSea
female,cg21267291,0.103174420751233,0.385990794409635,0.896622608361287,56,DSTN,TSS1500,Island
female,cg21270316,0.169239848782218,0.1268712476727,0.896622608361287,56,PRDM10,Body,OpenSea
female,cg21274670,-0.0223186610604936,0.848843145573913,0.969743656582195,56,ANKRD55,Body,OpenSea
female,cg21285062,0.153393686027804,0.0286428930011988,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg21293230,0.0919876605600357,0.497463897830633,0.90314703346274,56,ATR,Body,OpenSea
female,cg21295222,-0.0493611788181591,0.506642631425781,0.904183774921531,56,CASZ1,Body,N_Shore
female,cg21305265,-0.0358404497907134,0.746097979169384,0.948090107862448,56,KCTD9,TSS1500,Island
female,cg21339676,-0.150899170094314,0.204761915192961,0.896622608361287,56,CSRNP2,TSS200,Island
female,cg21355619,0.127484040244247,0.0605008206210231,0.896622608361287,56,COX19,3'UTR,S_Shore
female,cg21408624,0.0313848761511248,0.80548099450076,0.960762999646821,56,GRB10,5'UTR,OpenSea
female,cg21459867,0.0240286017007943,0.719353605065617,0.942379172136871,56,IDUA,Body,Island
female,cg21494075,0.156468592287708,0.132524816855617,0.896622608361287,56,PRDM10,TSS1500,OpenSea
female,cg21511321,0.168996003531835,0.0839788278860423,0.896622608361287,56,COX19,3'UTR,N_Shelf
female,cg21517389,0.10760247111092,0.241080701658907,0.896622608361287,56,GRB10,TSS1500,Island
female,cg21526106,0.0862807101149286,0.561113751751269,0.912230722286839,56,CHRNA7,Body,OpenSea
female,cg21570464,0.0368675710867466,0.761244109864311,0.951401959347449,56,SLC26A1,3'UTR,OpenSea
female,cg21616051,0.204240202457989,0.0503400800447952,0.896622608361287,56,IDUA,Body,S_Shore
female,cg21628539,0.0981379745360202,0.304311317021571,0.896622608361287,56,IDUA,Body,N_Shelf
female,cg21642375,0.0805564678907596,0.328579971966983,0.896622608361287,56,ANKRD55,5'UTR,OpenSea
female,cg21654684,-0.174938048588611,0.34338793694927,0.896622608361287,56,CREB3L2,1stExon,Island
female,cg21655143,0.0996262893625018,0.270776027453696,0.896622608361287,56,GRB10,Body,OpenSea
female,cg21657010,-0.0658537531289923,0.597706979168093,0.918366216986582,56,FANCC,TSS1500,Island
female,cg21663770,0.079171427604766,0.359198785693568,0.896622608361287,56,BFSP1,Body,OpenSea
female,cg21668964,0.139539889619897,0.0879764200718676,0.896622608361287,56,,,OpenSea
female,cg21671668,0.0465049503964716,0.510912248614536,0.90475010570323,56,ANKRD55,Body,OpenSea
female,cg21693930,0.0275210321964522,0.914927624322437,0.98369127352474,56,DSTN,TSS1500,Island
female,cg21743826,-0.148448188969798,0.363907867789401,0.896622608361287,56,SLC26A1,Body,OpenSea
female,cg21772997,0.089795076306531,0.218469006414035,0.896622608361287,56,ANKRD55,Body,OpenSea
female,cg21787835,-0.0686060698354815,0.271629902002389,0.896622608361287,56,CASZ1,Body,Island
female,cg21828173,0.116686224155769,0.214871088057691,0.896622608361287,56,LOC100288797,5'UTR,OpenSea
female,cg21828319,0.0200928236676944,0.822887495361481,0.964411397535197,56,RFC2,3'UTR,OpenSea
female,cg21883683,-0.0656207555789841,0.494528834550857,0.903014818165161,56,CHRNA7,TSS200,Island
female,cg21891967,0.0451084842286807,0.594963434395619,0.917912773701154,56,FANCC,5'UTR,Island
female,cg21893314,0.0633592999898532,0.303121549950247,0.896622608361287,56,BUB1B,TSS200,Island
female,cg21894919,0.147062274303728,0.0486348164070079,0.896622608361287,56,SV2B,5'UTR,OpenSea
female,cg21899921,-0.0190185905499597,0.859545252677387,0.972056013274522,56,RFC2,TSS1500,S_Shore
female,cg21901847,0.0495757681016178,0.591041623880552,0.917295809756786,56,NOS3,Body,N_Shore
female,cg21915935,0.0116823748856236,0.946993297257454,0.990088401404439,56,POGZ,TSS200,Island
female,cg21919257,0.00801965817429034,0.932587750225238,0.987333450191605,56,ANKRD55,Body,OpenSea
female,cg21932384,-0.079513477817794,0.405407267643228,0.896622608361287,56,CHRNA7,TSS1500,N_Shore
female,cg21932452,0.107235173663726,0.258721469874326,0.896622608361287,56,NOS3,Body,N_Shelf
female,cg21951594,0.115942662501487,0.22066349942397,0.896622608361287,56,INTU,5'UTR,OpenSea
female,cg21985184,-0.00809142135642851,0.938027984753937,0.988293814792846,56,CREB3L2,3'UTR,OpenSea
female,cg22012327,0.0462199132353361,0.665138869676897,0.931589295783034,56,SV2B,5'UTR,OpenSea
female,cg22018784,0.0248442621285466,0.691954278520126,0.937142897888874,56,FANCC,5'UTR,Island
female,cg22055162,0.107167360559699,0.162159005210293,0.896622608361287,56,GRB10,TSS1500,S_Shore
female,cg22091798,-0.0534432286532371,0.519630693751437,0.90581544313485,56,UBXN1,TSS200,Island
female,cg22126965,0.152925533774417,0.272425949009728,0.896622608361287,56,COX19,TSS1500,S_Shore
female,cg22186263,0.0309447741695515,0.661430894359077,0.930712461718016,56,CREB3L2,Body,OpenSea
female,cg22193013,0.145119769140528,0.125047541093797,0.896622608361287,56,CHRNA7,Body,N_Shore
female,cg22232119,0.0592380322815431,0.425857250058512,0.897355585589375,56,ATG9B,3'UTR,N_Shore
female,cg22257487,-0.0197672636334085,0.773428717357231,0.954013959758767,56,LRIT3,5'UTR,OpenSea
female,cg22281380,0.108261086408498,0.472275137676312,0.900527964854661,56,GRB10,TSS1500,Island
female,cg22301154,0.0636825127214324,0.304151603204947,0.896622608361287,56,COX19,3'UTR,S_Shore
