cpg,module
cg13980808,cyan
cg11214047,blue
cg20786706,blue
cg07691531,grey
cg11705470,cyan
cg04480106,grey
cg15093775,cyan
cg16443926,grey
cg08941714,cyan
cg22284043,grey
cg20557710,blue
cg19305111,cyan
cg03242819,grey
cg11776676,cyan
cg09622941,cyan
cg17457986,cyan
cg27599058,cyan
cg08737755,cyan
cg02806645,grey
cg26906998,grey
cg10804090,cyan
cg26735215,cyan
cg03565189,grey
cg03607054,blue
cg24129947,grey
cg03346523,grey
cg17328171,cyan
cg08854313,cyan
cg24330922,cyan
cg00563238,cyan
cg04332613,cyan
cg00155429,cyan
cg19628686,blue
cg07035436,grey
cg16026212,blue
cg05356998,blue
cg01302712,cyan
cg17495087,grey
cg08893117,blue
cg06153298,cyan
cg03221366,blue
cg18144065,cyan
cg17179911,grey
cg27326642,grey
cg03701930,grey
cg03294458,grey
cg22648182,grey
cg00733150,grey
cg12635019,cyan
cg26008267,cyan
cg19235955,grey
cg21293562,cyan
cg07308931,cyan
cg09772954,cyan
cg21696677,blue
cg17347471,cyan
cg26700447,grey
cg13924176,cyan
cg00637745,grey
cg25148282,blue
cg15077769,blue
cg03299479,blue
cg04747226,cyan
cg01382105,blue
cg09817993,cyan
cg04554987,cyan
cg04301102,cyan
cg06073449,cyan
cg18974903,blue
cg19104422,cyan
cg04021745,cyan
cg08474478,grey
cg18807049,orange
cg12283822,cyan
cg13410446,cyan
cg12878710,cyan
cg26228812,blue
cg02057157,cyan
cg24794857,grey
cg21125441,blue
cg16399182,cyan
cg22988458,blue
cg12630974,cyan
cg01094684,cyan
cg11506907,cyan
cg15674596,cyan
cg16373817,grey
cg10833620,cyan
cg19192280,cyan
cg01763702,cyan
cg05780074,cyan
cg20390702,cyan
cg06443583,cyan
cg09715738,cyan
cg17929169,cyan
cg05699136,cyan
cg10607745,cyan
cg25469221,blue
cg05547895,grey
cg08478177,cyan
cg16976047,cyan
cg13644629,cyan
cg05998153,cyan
cg22817650,blue
cg11104418,cyan
cg18760835,cyan
cg14888255,blue
cg21415068,cyan
cg05081694,blue
cg10377414,blue
cg17834425,blue
cg00843105,grey
cg12510981,cyan
cg00596184,grey
cg21755806,blue
cg11640740,blue
cg07015775,cyan
cg14142965,cyan
cg05481257,grey
cg01778981,cyan
cg12052250,grey
cg19245361,cyan
cg04342821,cyan
cg25220063,grey
cg08844894,cyan
cg08366446,cyan
cg20368463,blue
cg25893869,cyan
cg25495024,blue
cg25190465,cyan
cg05716504,cyan
cg23734759,cyan
cg15458585,cyan
cg10440342,blue
cg21539223,cyan
cg26654790,cyan
cg22269486,cyan
cg19183166,grey
cg13436232,cyan
cg00778905,cyan
cg19510792,cyan
cg07050555,cyan
cg12102151,grey
cg09863749,cyan
cg12099727,cyan
cg26198430,cyan
cg07376753,cyan
cg03327386,grey
cg21819722,blue
cg11844660,cyan
cg18932008,blue
cg18686665,grey
cg11310693,grey
cg17952661,cyan
cg21966289,cyan
cg12406825,cyan
cg03850334,cyan
cg12777448,cyan
cg25282780,cyan
cg16271912,cyan
cg07392449,cyan
cg20752420,cyan
cg18880319,cyan
cg17010941,cyan
cg07229027,cyan
cg20876096,blue
cg19098690,blue
cg24166450,cyan
cg01429662,cyan
cg21755257,cyan
cg02717618,cyan
cg00676224,cyan
cg13744663,cyan
cg10426814,blue
cg04223671,cyan
cg17842157,cyan
cg13636373,cyan
cg22913585,blue
cg12475128,cyan
cg19050973,cyan
cg14317230,blue
cg23186422,cyan
cg26289450,cyan
cg17240499,cyan
cg12936639,cyan
cg10503906,cyan
cg14477780,blue
cg25728174,cyan
cg06905132,cyan
cg11733245,cyan
cg02689072,blue
cg19949948,grey
cg16423461,cyan
cg04681219,cyan
cg14768367,cyan
cg16723134,cyan
cg04082016,grey
cg17140034,blue
cg17429870,grey
cg09696653,cyan
cg21380183,cyan
cg11666770,grey
cg11862610,cyan
cg12262427,cyan
cg05595345,grey
cg05098125,blue
cg10879958,blue
cg25370039,grey
cg27355527,cyan
cg25319337,blue
cg01157809,cyan
cg13169479,blue
cg08323199,cyan
cg10552385,cyan
cg22196952,cyan
cg17075937,cyan
cg24234651,grey
cg21620608,cyan
cg24761212,blue
cg22715321,blue
cg04689082,cyan
cg19157243,grey
cg17428043,grey
cg24457521,cyan
cg20185890,grey
cg21327887,cyan
cg09584112,cyan
cg25011749,cyan
cg24792813,cyan
cg14664764,cyan
cg07713120,cyan
cg00837987,grey
cg14029206,cyan
cg13978689,cyan
cg12586596,grey
cg12929486,cyan
cg13676759,blue
cg24319171,grey
cg27161488,cyan
cg10488141,cyan
cg26910511,grey
cg00922376,cyan
cg00866976,cyan
cg25410318,cyan
cg27355050,cyan
cg11067756,cyan
cg21280320,grey
cg20383948,cyan
cg26898352,cyan
cg15131722,cyan
cg06341513,cyan
cg26215849,cyan
cg24093715,blue
cg13092405,grey
cg19147015,blue
cg07303801,cyan
cg21005756,grey
cg16570129,blue
cg20943999,blue
cg02945294,cyan
cg09705457,grey
cg17212000,blue
cg03655662,cyan
cg10906729,grey
cg14701880,blue
cg01864468,cyan
cg16008148,grey
cg04410987,blue
cg23654844,cyan
cg26640895,cyan
cg22425474,cyan
cg18838701,grey
cg19830147,cyan
cg07491444,cyan
cg12503237,blue
cg05802141,cyan
cg14995433,grey
cg12813394,grey
cg19518093,blue
cg10798059,cyan
cg11039789,cyan
cg18053383,blue
cg26708638,cyan
cg09154978,cyan
cg07774478,cyan
cg23412309,cyan
cg17991990,cyan
cg26858423,grey
cg14828484,cyan
cg09316894,cyan
cg08506260,cyan
cg02376887,blue
cg18447419,grey
cg13448814,cyan
cg01554777,blue
cg24637308,grey
cg20973561,blue
cg21800989,blue
cg01261464,cyan
cg25595431,blue
cg05926266,cyan
cg01065977,grey
cg05453358,grey
cg03902642,cyan
cg21856234,cyan
cg15520443,cyan
cg21860629,grey
cg16997989,cyan
cg07704495,grey
cg18625951,cyan
cg26893197,cyan
cg13220357,cyan
cg06007607,cyan
cg26674752,grey
cg18477163,grey
cg10979612,cyan
cg07428804,cyan
cg05509203,cyan
cg02652202,cyan
cg20415170,cyan
cg02351223,cyan
cg19774624,cyan
cg25408707,blue
cg07455790,grey
cg04264658,grey
cg26068141,cyan
cg11946719,grey
cg06652675,cyan
cg12725284,cyan
cg21630368,cyan
cg00146096,cyan
cg06128195,cyan
cg15111469,grey
cg00530298,blue
cg18057128,blue
cg12022049,cyan
cg05083358,cyan
cg02712555,cyan
cg13872812,blue
cg12662931,cyan
cg23363754,grey
cg17349753,cyan
cg24598948,grey
cg24891986,cyan
cg08931102,cyan
cg26621790,grey
cg11821245,grey
cg17756530,cyan
cg17784876,blue
cg25994584,cyan
cg26357453,cyan
cg24867279,grey
cg16279940,cyan
cg09742751,cyan
cg23248324,grey
cg16103098,blue
cg01680839,cyan
cg10107434,cyan
cg00761859,blue
cg14908245,cyan
cg14209987,cyan
cg11672338,blue
cg04263115,cyan
cg16491319,grey
cg10853637,cyan
cg26303603,blue
cg02886208,grey
cg25910506,cyan
cg14992181,cyan
cg12082025,grey
cg21839504,blue
cg22992815,cyan
cg19972068,blue
cg24424146,cyan
cg17936229,blue
cg04108328,blue
cg14595059,cyan
cg12461281,blue
cg03054303,cyan
cg21114407,blue
cg04996251,cyan
cg15043711,cyan
cg05187247,blue
cg02939508,cyan
cg25539435,cyan
cg12993975,cyan
cg27148471,cyan
cg11586600,grey
cg02299195,blue
cg03680680,blue
cg19507068,grey
cg19850149,cyan
cg04576042,grey
cg26014827,cyan
cg02279953,blue
cg14615266,grey
cg10234841,cyan
cg05844852,cyan
cg21023520,grey
cg25063151,grey
cg23730244,cyan
cg01037362,blue
cg14002682,cyan
cg06837552,blue
cg21644669,cyan
cg26038582,grey
cg22796363,grey
cg21216618,cyan
cg20163429,cyan
cg08516262,cyan
cg08290072,cyan
cg23015983,cyan
cg15790820,grey
cg19612504,blue
cg02951568,cyan
cg14434408,cyan
cg16449687,grey
cg24864161,grey
cg24403578,grey
cg23881902,cyan
cg14888846,cyan
cg03059048,cyan
cg07233502,cyan
cg27312359,cyan
cg01423916,cyan
cg24489344,grey
cg04290779,cyan
cg26040729,blue
cg02758706,blue
cg14557288,blue
cg16830966,cyan
cg26511997,cyan
cg13376290,grey
cg19313015,cyan
cg05130022,cyan
cg22819824,blue
cg06809455,cyan
cg25367905,cyan
cg23207835,blue
cg26678575,cyan
cg15066197,grey
cg11491381,grey
cg10910545,cyan
cg13143525,cyan
cg02072446,blue
cg02767296,cyan
cg04223645,cyan
cg09517251,cyan
cg20725261,cyan
cg23730222,blue
cg17039842,cyan
cg09251771,cyan
cg00158683,grey
cg07615347,blue
cg13848035,cyan
cg11256152,grey
cg15110300,cyan
cg04915414,cyan
cg17859187,cyan
cg06768944,grey
cg19132726,grey
cg06259025,grey
cg25040670,cyan
cg10578696,cyan
cg06914774,blue
cg21849932,grey
cg14163408,cyan
cg24233211,grey
cg06735806,cyan
cg26869362,cyan
cg05839875,cyan
cg19115692,blue
cg09244489,grey
cg23523811,blue
cg01151686,cyan
cg11136969,blue
cg24663490,cyan
cg04054907,cyan
cg04875118,cyan
cg27530186,blue
cg10714639,grey
cg18341924,cyan
cg18947032,cyan
cg08668878,blue
cg06383531,cyan
cg09276368,cyan
cg15585670,cyan
cg04443690,grey
cg20415529,cyan
cg14361252,grey
cg10421979,grey
cg18945335,cyan
cg06125576,cyan
cg17485454,cyan
cg18178197,grey
cg18228590,grey
cg08888278,cyan
cg03639396,blue
cg20187250,cyan
cg13885357,grey
cg07600533,grey
cg27369242,blue
cg08357436,grey
cg00927231,cyan
cg20022454,grey
cg14785449,cyan
cg03938320,cyan
cg24633833,cyan
cg26498966,blue
cg19917744,brown
cg25063058,cyan
cg05206690,cyan
cg02952711,cyan
cg02274108,cyan
cg13517138,cyan
cg12932813,cyan
cg02067580,cyan
cg23052386,blue
cg23173466,cyan
cg02996639,cyan
cg08642731,blue
cg25803766,cyan
cg21154964,grey
cg08851591,grey
cg26481045,blue
cg17927777,cyan
cg08626560,orange
cg16746026,blue
cg12033943,grey
cg27528817,blue
cg18280007,cyan
cg05424526,blue
cg06383759,cyan
cg11916478,cyan
cg23522468,cyan
cg26576206,grey
cg19937480,cyan
cg18202336,cyan
cg23570471,cyan
cg22478210,cyan
cg09606941,grey
cg23598886,grey
cg21934564,cyan
cg26720913,cyan
cg07027174,cyan
cg25172604,cyan
cg13665890,cyan
cg00589864,cyan
cg10970751,cyan
cg06821828,grey
cg06058187,cyan
cg24608458,blue
cg07031916,cyan
cg18482098,cyan
cg22821606,grey
cg15254671,grey
cg23299919,grey
cg23543318,cyan
cg22296762,cyan
cg22227138,blue
cg11757894,cyan
cg18811130,grey
cg03983476,grey
cg23374964,cyan
cg17005595,cyan
cg23350296,blue
cg22501760,cyan
cg25937149,cyan
cg18535437,cyan
cg26569395,cyan
cg17490921,grey
cg15974673,grey
cg03758774,grey
cg10915301,cyan
cg08242217,cyan
cg06331271,cyan
cg13173903,cyan
cg10107958,cyan
cg22369252,grey
cg00655071,cyan
cg12234287,cyan
cg23216101,blue
cg06935598,cyan
cg27430369,blue
cg02972356,cyan
cg03363567,cyan
cg02537960,cyan
cg10755973,cyan
cg10421688,cyan
cg21934237,cyan
cg13475699,cyan
cg16164092,cyan
cg01587550,cyan
cg24046271,cyan
cg05845376,grey
cg08895590,grey
cg10365886,grey
cg21773297,cyan
cg05179396,blue
cg26243894,cyan
cg03023068,cyan
cg27301885,cyan
cg05279284,cyan
cg26843074,grey
cg15698995,cyan
cg23714091,cyan
cg08210228,grey
cg11947423,blue
cg04956511,grey
cg12954512,grey
cg17298925,grey
cg00269245,blue
cg15929573,cyan
cg23149492,cyan
cg02120714,cyan
cg16818768,cyan
cg19337852,cyan
cg17407324,blue
cg08048268,grey
cg22381300,cyan
cg26521561,blue
cg17069743,cyan
cg20142271,cyan
cg06559547,cyan
cg03732185,cyan
cg16721977,cyan
cg23118561,grey
cg16005559,grey
cg27429457,cyan
cg24770389,blue
cg23674647,blue
cg25355972,cyan
cg09704584,cyan
cg08083976,cyan
cg07675399,grey
cg22863802,blue
cg03632357,blue
cg03151810,grey
cg13946860,cyan
cg20495404,cyan
cg02150927,blue
cg19493077,cyan
cg01492656,cyan
cg27543214,cyan
cg10851033,cyan
cg19859486,grey
cg16441347,blue
cg20643274,blue
cg05480594,cyan
cg25052374,blue
cg07472764,cyan
cg23549902,grey
cg03208830,cyan
cg01000656,cyan
cg16138161,cyan
cg11196751,cyan
cg14972792,grey
cg19526130,cyan
cg22625420,cyan
cg01423393,grey
cg13264672,grey
cg05794325,cyan
cg16002322,cyan
cg23090372,blue
cg12270520,cyan
cg25126456,cyan
cg00016996,blue
cg16442452,blue
cg20619067,cyan
cg10039163,blue
cg26973266,cyan
cg00237586,blue
cg13920824,cyan
cg24699670,grey
cg27208536,grey
cg06250059,cyan
cg16435561,cyan
cg02126435,grey
cg11806367,grey
cg24107988,cyan
cg08170757,cyan
cg07749055,grey
cg22618350,cyan
cg24663638,grey
cg01190037,cyan
cg20663403,orange
cg05661093,grey
cg07472199,grey
cg09060608,grey
cg03333149,grey
cg03338209,blue
cg07835668,cyan
cg09644986,grey
cg07327417,blue
cg08885381,blue
cg25807487,grey
cg02873954,grey
cg08421685,grey
cg12218126,darkorange
cg19468022,cyan
cg23595396,grey
cg12631735,cyan
cg12522039,cyan
cg20896113,cyan
cg26783057,cyan
cg25859670,blue
cg01957971,blue
cg26082665,cyan
cg26332926,grey
cg12039242,cyan
cg06442836,cyan
cg26479374,grey
cg04628008,cyan
cg08544209,blue
cg13131034,cyan
cg18512313,grey
cg21979724,cyan
cg15463775,cyan
cg25673357,cyan
cg11331988,cyan
cg07281377,blue
cg09285851,grey
cg23401796,blue
cg03582793,blue
cg25031040,cyan
cg03449387,grey
cg23246666,blue
cg14361162,cyan
cg01842890,blue
cg19913448,cyan
cg22034507,blue
cg27494647,grey
cg11613003,grey
cg17329518,cyan
cg10705717,blue
cg18095732,cyan
cg25027028,lightgreen
cg06579790,cyan
cg26037239,cyan
cg14533120,blue
cg02219949,grey
cg20454620,cyan
cg02879661,cyan
cg11166893,cyan
cg01573149,cyan
cg19429281,grey
cg04826071,cyan
cg14664464,cyan
cg01044722,cyan
cg26572989,cyan
cg18825927,cyan
cg15073248,cyan
cg12738763,grey
cg08492886,cyan
cg16663674,cyan
cg00482898,cyan
cg04619437,blue
cg00604356,cyan
cg16706631,grey
cg10554698,blue
cg19990483,blue
cg13521951,cyan
cg11341775,cyan
cg20666379,blue
cg00704012,cyan
cg06245158,grey
cg09234415,blue
cg05890887,cyan
cg20927547,blue
cg07024339,grey
cg22301984,cyan
cg03041027,cyan
cg19684190,blue
cg02404636,cyan
cg14013659,white
cg16045498,blue
cg11717700,cyan
cg26873439,grey
cg16628484,cyan
cg14159971,cyan
cg26665055,brown
cg10751960,grey
cg26507637,grey
cg10183714,cyan
cg15480830,cyan
cg26332258,cyan
cg08122789,cyan
cg20003050,blue
cg24041036,grey
cg21907156,orange
cg00207534,cyan
cg09884389,cyan
cg06063519,blue
cg19158176,cyan
cg27208307,cyan
cg22505075,grey
cg00431894,grey
cg27279460,cyan
cg09178529,cyan
cg22626973,cyan
cg11532431,grey
cg02635786,blue
cg23559680,cyan
cg15548588,cyan
cg14848783,grey
cg27370558,blue
cg06212582,blue
cg19605788,grey
cg05994672,cyan
cg06588556,grey
cg22977254,cyan
cg20718679,grey
cg23681339,grey
cg01769980,blue
cg11821403,grey
cg14215748,cyan
cg17780956,grey
cg10158614,cyan
cg02083376,blue
cg14561217,cyan
cg03124214,blue
cg21220708,cyan
cg15135762,cyan
cg21234162,blue
cg24882324,grey
cg06087298,cyan
cg21395723,cyan
cg24354818,grey
cg21784498,cyan
cg09377823,blue
cg07510163,blue
cg07210466,blue
cg13910983,cyan
cg03592940,cyan
cg14227731,grey
cg12173535,grey
cg14843632,grey
cg12084011,cyan
cg16915863,grey
cg03061122,cyan
cg08637514,cyan
cg00594128,cyan
cg15236460,cyan
cg05484508,blue
cg04809453,grey
cg01033356,grey
cg03498228,blue
cg11839415,grey
cg02568806,blue
cg17152850,blue
cg24041721,cyan
cg10211454,blue
cg06460869,cyan
cg26485563,cyan
cg16999099,grey
cg20850195,grey
cg06907229,blue
cg12938565,cyan
cg21211367,grey
cg17895310,grey
cg18015985,cyan
cg04193422,cyan
cg22695986,grey
cg19358805,blue
cg08507009,cyan
cg22652561,cyan
cg06205817,cyan
cg20428512,cyan
cg02923571,cyan
cg20615379,cyan
cg10570941,cyan
cg10434361,blue
cg01974656,blue
cg19084281,blue
cg24420205,cyan
cg18443437,grey
cg23833352,blue
cg16430955,blue
cg15448220,grey
cg26207201,cyan
cg22960449,blue
cg20141910,cyan
cg12592974,cyan
cg18173726,blue
cg09695735,cyan
cg21893185,grey
cg09039647,cyan
cg10069353,cyan
cg04832268,blue
cg19739264,cyan
cg27277183,blue
cg02335554,cyan
cg01179140,cyan
cg19463349,grey
cg23929674,grey
cg21435684,cyan
cg21127268,cyan
cg06635392,cyan
cg04509559,cyan
cg11314310,blue
cg10113231,cyan
cg05393741,blue
cg04387418,cyan
cg15545871,cyan
cg16322792,grey
cg03500965,cyan
cg12390895,cyan
cg11141497,cyan
cg02357389,cyan
cg10374976,cyan
cg19432505,blue
cg00426921,cyan
cg26102760,cyan
cg03966514,cyan
cg00776558,cyan
cg15676203,cyan
cg04206699,blue
cg17339505,cyan
cg10724774,blue
cg23905935,cyan
cg22442454,grey
cg17228231,cyan
cg16287042,grey
cg16253809,cyan
cg14938514,cyan
cg26187194,grey
cg19075839,cyan
cg04359351,blue
cg25432738,grey
cg03153062,cyan
cg15712577,blue
cg08224763,cyan
cg27353899,grey
cg06740227,orange
cg20691120,cyan
cg05730301,cyan
cg01915642,blue
cg00229039,cyan
cg27275634,grey
cg15234627,grey
cg11988964,cyan
cg09163117,cyan
cg21450784,grey
cg08839312,cyan
cg17892539,cyan
cg10107671,grey
cg11829033,cyan
cg09994323,cyan
cg11015012,cyan
cg14087768,blue
cg15744108,blue
cg01754525,grey
cg09524080,cyan
cg10236745,blue
cg26571142,cyan
cg26915779,blue
cg00414890,grey
cg23847415,cyan
cg08872494,cyan
cg02190746,cyan
cg06570025,cyan
cg06849719,cyan
cg22715398,blue
cg18760876,blue
cg04256316,cyan
cg15038512,cyan
cg14982203,cyan
cg15246131,grey
cg06671561,cyan
cg00261781,cyan
cg05785488,grey
cg18675617,cyan
cg22753668,blue
cg17394176,cyan
cg01275887,blue
cg24176037,cyan
cg06641548,lightgreen
cg05719877,grey
cg03646291,blue
cg23167307,cyan
cg04109898,cyan
cg22332266,grey
cg11781847,grey
cg07786258,blue
cg19773376,blue
cg23369017,cyan
cg09968630,cyan
cg24973150,cyan
cg05819860,grey
cg12278631,blue
cg18861300,cyan
cg20725662,blue
cg25155006,cyan
cg24667575,grey
cg10929761,cyan
cg07755760,blue
cg27178293,cyan
cg03030717,cyan
cg19414071,cyan
cg07197526,blue
cg16485682,grey
cg08684761,grey
cg11829380,brown
cg17594860,grey
cg04074793,cyan
cg14127398,cyan
cg07746943,grey
cg01018360,blue
cg03686964,grey
cg12606911,grey
cg20214692,cyan
cg19488431,grey
cg05597554,cyan
cg27496299,blue
cg09102835,cyan
cg22877623,cyan
cg23942311,grey
cg12698349,cyan
cg20361475,cyan
cg01835037,cyan
cg06221218,cyan
cg17681698,blue
cg05238741,grey
cg02048807,cyan
cg12212336,cyan
cg19477551,cyan
cg24738140,blue
cg08070028,cyan
cg07871384,cyan
cg20378199,cyan
cg22942971,cyan
cg07668908,cyan
cg08791131,cyan
cg15196197,grey
cg02455615,grey
cg11379392,cyan
cg09839635,grey
cg25857090,cyan
cg19592336,grey
cg12888358,cyan
cg05999287,cyan
cg07107824,cyan
cg11661235,blue
cg12377026,blue
cg13184723,cyan
cg08993878,grey
cg08739841,cyan
cg11575912,brown
cg16987804,cyan
cg03293206,grey
cg13126279,grey
cg08313638,cyan
cg18435880,grey
cg13436085,grey
cg12722217,grey
cg17901955,cyan
cg07376381,cyan
cg14034858,grey
cg27049129,blue
cg21491163,blue
cg08550615,cyan
cg00448482,cyan
cg08848774,cyan
cg14530983,cyan
cg18865685,grey
cg01566282,cyan
cg04220541,grey
cg00322319,cyan
cg09528660,blue
cg01367424,cyan
cg08500017,cyan
cg12787036,blue
cg14552663,cyan
cg08423350,brown
cg20448966,grey
cg22142122,cyan
cg16196758,cyan
cg18462916,blue
cg23219808,cyan
cg05852568,grey
cg17162132,cyan
cg01246520,grey
cg19401529,cyan
cg16993249,cyan
cg24463073,cyan
cg25698777,grey
cg14804593,grey
cg19940969,cyan
cg10990040,blue
cg27127705,cyan
cg17754473,grey
cg10899547,grey
cg17112089,cyan
cg23489390,blue
cg27089146,blue
cg00750399,blue
cg10612452,grey
cg15922174,grey
cg14373189,cyan
cg06796806,cyan
cg22074858,cyan
cg16530177,grey
cg00558990,cyan
cg02704946,blue
cg19549314,blue
cg23882862,cyan
cg06817669,blue
cg02513556,grey
cg00667976,cyan
cg00116058,cyan
cg07167168,cyan
cg05615019,cyan
cg01554235,cyan
cg04996689,cyan
cg19813724,blue
cg26287152,grey
cg11298989,cyan
cg01561368,cyan
cg13348059,lightgreen
cg02992881,cyan
cg10100747,cyan
cg05047465,brown
cg05065989,cyan
cg04248279,grey
cg08885659,cyan
cg02573091,grey
cg15052665,grey
cg07504288,cyan
cg03102879,cyan
cg18946787,grey
cg08387538,blue
cg15720343,cyan
cg19259013,grey
cg22106721,cyan
cg01558660,cyan
cg01500633,cyan
cg10451425,grey
cg08208505,cyan
cg06851253,grey
cg03059131,cyan
cg22605179,grey
cg00815399,grey
cg09274402,cyan
cg19296258,blue
cg11615303,cyan
cg14359435,cyan
cg04598251,cyan
cg04428071,blue
cg25120325,grey
cg27336068,grey
cg11041457,cyan
cg07775309,grey
cg26284390,cyan
cg08650016,cyan
cg08517826,cyan
cg00450312,cyan
cg04928513,cyan
cg19916740,grey
cg14793137,grey
cg21826815,cyan
cg13810660,cyan
cg01687301,cyan
cg19533977,cyan
cg19530217,cyan
cg17397028,cyan
cg02126753,cyan
cg19157140,cyan
cg26272058,cyan
cg02993280,cyan
cg04737207,cyan
cg22870172,cyan
cg05795157,cyan
cg01881255,cyan
cg17155907,cyan
cg16605745,cyan
cg22952834,cyan
cg12967164,grey
cg03251655,grey
cg12854762,blue
cg14460708,grey
cg21806242,grey
cg15146556,grey
cg00354549,grey
cg19171375,blue
cg24022821,grey
cg10332116,grey
cg06008419,grey
cg15755662,cyan
cg18684142,grey
cg00965052,cyan
cg12271223,cyan
cg02396009,cyan
cg15030294,cyan
cg09482748,cyan
cg08860070,cyan
cg01932125,blue
cg26275825,blue
cg15298323,grey
cg06576532,grey
cg19622488,cyan
cg19340941,grey
cg04432377,cyan
cg03309180,cyan
cg01089095,grey
cg00087005,cyan
cg13303475,grey
cg13481969,grey
cg02801598,white
cg11948367,cyan
cg17130504,cyan
cg26415571,cyan
cg09502221,grey
cg23639308,grey
cg24507739,cyan
cg13617192,grey
cg05758861,grey
cg10513253,cyan
cg01178486,cyan
cg16840616,blue
cg03630847,cyan
cg12066398,cyan
cg27113419,grey
cg02490942,blue
cg05407396,cyan
cg24429831,grey
cg15333689,cyan
cg07678644,cyan
cg15605918,cyan
cg15579148,cyan
cg16561657,grey
cg11452329,blue
cg03067660,cyan
cg09124703,cyan
cg15481858,blue
cg04403629,cyan
cg09968817,cyan
cg23400413,blue
cg04533380,cyan
cg06753883,cyan
cg26072327,cyan
cg19853494,cyan
cg01033463,grey
cg21474955,cyan
cg18891090,blue
cg13388615,grey
cg24035447,grey
cg13703721,grey
cg05785394,grey
cg03641439,cyan
cg13594244,cyan
cg08773462,cyan
cg26361807,cyan
cg25804718,cyan
cg14768946,cyan
cg11613015,cyan
cg08367326,grey
cg25126854,blue
cg19578388,cyan
cg01129128,blue
cg21672889,cyan
cg04737885,blue
cg25355065,cyan
cg01878788,cyan
cg09149974,grey
cg09818520,cyan
cg09320337,blue
cg09837748,cyan
cg13698398,blue
cg13607511,cyan
cg12055610,blue
cg07444152,blue
cg17916960,grey
cg05622261,cyan
cg14500486,grey
cg17792564,cyan
cg20639618,grey
cg02800362,grey
cg15249106,cyan
cg08177264,brown
cg21447117,cyan
cg04414720,cyan
cg03396347,grey
cg11062095,cyan
cg19223190,blue
cg22870256,cyan
cg07207599,cyan
cg24251111,blue
cg26802289,cyan
cg14898306,cyan
cg09484009,cyan
cg12754571,grey
cg14713137,blue
cg09978860,grey
cg14861497,cyan
cg13018120,cyan
cg19614698,cyan
cg15705469,cyan
cg19640754,cyan
cg24549659,grey
cg22261030,cyan
cg24728112,cyan
cg21811021,grey
cg17566325,grey
cg24886843,blue
cg12565636,cyan
cg24810933,blue
cg12833861,blue
cg03445587,cyan
cg16944589,cyan
cg07190752,blue
cg19832312,cyan
cg06008724,grey
cg03132911,cyan
cg26058965,cyan
cg21697007,grey
cg06024852,cyan
cg06716730,grey
cg16746620,blue
cg01579950,cyan
cg13932375,cyan
cg16788912,cyan
cg26451735,grey
cg26102599,blue
cg04415427,cyan
cg26918510,cyan
cg08703595,cyan
cg02225897,cyan
cg07107441,cyan
cg08722395,blue
cg09246754,cyan
cg21288778,cyan
cg20096614,cyan
cg11214507,cyan
cg06085657,blue
cg14771938,cyan
cg04237662,cyan
cg06242599,blue
cg25753841,cyan
cg15473325,cyan
cg24143843,cyan
cg16440058,grey
cg13813247,grey
