cpg,module
cg01237870,black
cg14216290,black
cg17754473,grey
cg06555155,black
cg22177364,black
cg16026103,grey
cg17989428,black
cg14430937,black
cg02943720,black
cg07206676,grey
cg23249667,black
cg06768944,grey
cg10854819,grey
cg01434672,grey
cg02121891,grey
cg19168309,grey
cg02313554,grey
cg19400780,black
cg16005559,grey
cg09173587,black
cg12887581,grey
cg16794061,black
cg24450063,grey
cg20829193,black
cg00794174,grey
cg07917502,black
cg10996014,black
cg13413755,grey
cg13868466,black
cg05012551,black
cg13686104,black
cg04795713,grey
cg08309069,grey
cg21859337,black
cg04826071,black
cg04788931,grey
cg08507009,black
cg07543626,black
cg25205988,black
cg23705119,black
cg01645676,grey
cg00786406,black
cg06573709,grey
cg23714091,black
cg00315775,black
cg05412788,grey
cg04264658,black
cg22071344,black
cg21235746,grey
cg10439651,black
cg27290274,brown
cg17639394,grey
cg10909939,grey
cg05741490,black
cg09879382,grey
cg21033514,blue
cg23497383,grey
cg05403469,grey
cg08676534,black
cg14720888,black
cg25784220,grey
cg19444027,black
cg10596006,blue
cg18520856,black
cg15202848,grey
cg06118626,black
cg27387193,grey
cg14972141,grey
cg07455790,grey
cg24233211,grey
cg21856881,black
cg11196693,blue
cg13624320,grey
cg23400413,grey
cg04570322,grey
cg00906926,grey
cg18395988,black
cg06363485,grey
cg09884389,grey
cg14071762,black
cg08323199,black
cg22022881,grey
cg14643520,blue
cg23932011,black
cg15923025,grey
cg11974956,black
cg12015991,grey
cg06297470,black
cg08757742,black
cg13337238,black
cg19023046,black
cg06780839,black
cg14205126,black
cg09698465,grey
cg04216395,black
cg01081346,grey
cg24909753,grey
cg18867141,black
cg01769037,black
cg23973310,grey
cg01663953,grey
cg16047970,black
cg23429847,black
cg25834275,black
cg18108022,blue
cg20560182,blue
cg20603637,black
cg16214492,blue
cg11433553,black
cg03234437,black
cg13326420,grey
cg10314470,grey
cg10562791,black
cg11004401,black
cg13516655,black
cg12966915,grey
cg13716787,grey
cg07138768,grey
cg16599266,black
cg03464336,black
cg13489694,black
cg26324132,blue
cg25734825,black
cg04294990,black
cg11975206,blue
cg17004897,grey
cg20927242,grey
cg14793137,grey
cg01703419,grey
cg17033499,black
cg13904018,grey
cg25981801,black
cg18026026,black
cg20258090,black
cg18068919,black
cg04720380,blue
cg01723606,grey
cg22496723,grey
cg07387607,grey
cg00066748,grey
cg06303288,black
cg23856027,black
cg02883842,black
cg18472945,black
cg18150908,grey
cg25590798,black
cg14149680,grey
cg14250997,black
cg02656741,black
cg01352656,grey
cg09156233,grey
cg17180012,grey
cg00514413,black
cg10724774,grey
cg09977865,blue
cg14557288,grey
cg15871215,grey
cg26196700,grey
cg10338465,black
cg10070257,grey
cg01529538,black
cg10604476,grey
cg03336167,grey
cg19364351,grey
cg20208633,grey
cg01274643,blue
cg18355337,grey
cg12592974,black
cg11002851,grey
cg24058852,grey
cg19637330,grey
cg03381515,grey
cg18345115,grey
cg17412258,black
cg13951664,black
cg26893197,black
cg26481045,grey
cg08025464,grey
cg27369242,grey
cg07092593,black
cg01642183,black
cg09169455,grey
cg19769844,black
cg25940946,blue
cg24511782,black
cg26513576,grey
cg14709479,grey
cg12564567,grey
cg06248182,black
cg11150664,grey
cg11580828,black
cg10549156,black
cg06960562,grey
cg15068050,black
cg03059048,black
cg07668501,grey
cg00510320,grey
cg05898602,black
cg13656501,black
cg15518923,black
cg22322828,blue
cg07749412,grey
cg05783998,black
cg14848772,black
cg16448126,blue
cg03701427,black
cg14526166,black
cg22691736,black
cg21293562,black
cg08811349,black
cg23428387,grey
cg09655403,grey
cg03609493,black
cg15992535,black
cg19346507,black
cg26115851,black
cg15829088,grey
cg11830695,grey
cg04638486,black
cg17982643,black
cg11331988,black
cg08322244,grey
cg19159162,blue
cg06156034,black
cg02385593,grey
cg17444972,grey
cg15926342,black
cg12526997,black
cg20329210,grey
cg16750440,blue
cg13096135,grey
cg01296653,black
cg07835809,black
cg05396731,grey
cg14820927,blue
cg20556702,grey
cg01195053,grey
cg09238677,black
cg22098115,grey
cg13332474,black
cg05107039,black
cg07697134,black
cg12503243,black
cg07918170,grey
cg08860070,grey
cg04219625,blue
cg14767877,black
cg16279940,black
cg27417922,black
cg05791153,grey
cg19267551,grey
cg02687418,grey
cg13896204,grey
cg26280727,grey
cg13950210,black
cg04356381,black
cg16496750,black
cg24452451,grey
cg24763094,black
cg07063745,black
cg25857090,black
cg21220708,black
cg01873886,grey
cg15160780,grey
cg24973150,black
cg08781755,grey
cg27471464,grey
cg18064474,black
cg03687532,grey
cg13527630,yellow
cg03064080,black
cg11672054,black
cg14089881,grey
cg21222634,blue
cg09314196,grey
cg24082630,black
cg13945107,grey
cg12447069,black
cg04751069,black
cg26168400,black
cg24118521,grey
cg13186466,grey
cg01667892,grey
cg22487209,blue
cg09682796,grey
cg06364629,blue
cg15480830,black
cg20034091,black
cg11014109,black
cg03130627,black
cg11854917,grey
cg02335554,black
cg20003692,black
cg18168751,brown
cg14573833,grey
cg16460466,black
cg07229027,grey
cg14159971,black
cg05525499,black
cg12440062,grey
cg12406825,black
cg22425474,grey
cg16659480,black
cg26094752,blue
cg26825934,black
cg18565702,blue
cg12765123,grey
cg16439118,grey
cg06017677,black
cg00101118,black
cg23427653,grey
cg04240809,grey
cg26580609,grey
cg00150500,black
cg09227934,grey
cg04247717,grey
cg18150300,black
cg26377875,black
cg02490460,grey
cg02736288,grey
cg00667976,black
cg01760090,grey
cg02537960,black
cg07264401,grey
cg19442480,black
cg11480627,grey
cg13861122,black
cg22055815,blue
cg09826587,black
cg10025462,blue
cg15803895,black
cg22662036,black
cg04917446,grey
cg20584918,black
cg16074309,yellow
cg23004710,black
cg13050766,grey
cg01860947,black
cg14443694,black
cg14013659,grey
cg24005131,black
cg01273330,grey
cg11321180,black
cg17360140,blue
cg22026332,black
cg19533957,black
cg23613305,black
cg07111501,black
cg14848783,grey
cg14701880,grey
cg23661309,grey
cg23640802,black
cg18369007,black
cg16373817,grey
cg01555270,black
cg24258529,grey
cg09246754,black
cg00772840,black
cg16202598,blue
cg15602841,blue
cg13565129,grey
cg25232397,brown
cg16027343,black
cg00482898,black
cg07321776,grey
cg03257341,black
cg23202277,black
cg17465219,black
cg07444152,grey
cg25522149,grey
cg18180874,grey
cg27137810,black
cg04577786,grey
cg07774478,black
cg13067553,grey
cg25595431,grey
cg03392046,black
cg12970830,grey
cg14186256,grey
cg20843277,grey
cg17375248,black
cg00673290,grey
cg13570831,grey
cg21979724,black
cg06008724,grey
cg12475128,black
cg03623401,grey
cg25251562,grey
cg16574285,black
cg19403939,black
cg11214507,black
cg14362178,grey
cg07871442,grey
cg16437009,black
cg02038168,grey
cg20454620,black
cg03271651,grey
cg18232832,black
cg03032456,grey
cg08369872,grey
cg04524477,grey
cg18701646,grey
cg26745581,black
cg14126863,black
cg19813724,grey
cg22464447,grey
cg01786048,grey
cg12364461,grey
cg01425746,grey
cg11739721,grey
cg21515243,yellow
cg12102151,black
cg12193929,grey
cg27141898,black
cg12510981,black
cg25208017,black
cg09552548,grey
cg27434072,black
cg26138937,black
cg05373263,grey
cg18976044,grey
cg13518792,grey
cg11873667,black
cg08880849,grey
cg26869362,black
cg20636526,grey
cg06024852,black
cg14158712,grey
cg07088555,grey
cg13174197,black
cg01824410,grey
cg15093775,black
cg06679296,grey
cg04013089,grey
cg01842890,grey
cg26579653,grey
cg21842222,blue
cg01408127,black
cg10890302,grey
cg09297514,grey
cg01571722,grey
cg05869503,black
cg06295987,grey
cg00071565,grey
cg01858014,grey
cg05526886,black
cg04135960,grey
cg18260919,grey
cg16168624,black
cg01094309,grey
cg17234198,black
cg00052626,black
cg02639808,black
cg10601002,black
cg10190104,grey
cg21665078,grey
cg24577193,black
cg05789608,black
cg03402001,black
cg11889876,grey
cg09377823,grey
cg03054303,black
cg09605095,grey
cg20737382,grey
cg00501421,grey
cg08886482,grey
cg07087293,black
cg20318353,black
cg16436509,blue
cg19049964,black
cg05124918,grey
cg07998290,black
cg20925726,grey
cg04373548,black
cg20192814,grey
cg18015985,black
cg21909643,black
cg14507193,grey
cg10332972,black
cg17124278,blue
cg15482792,black
cg21299458,grey
cg17226811,black
cg23162821,black
cg12479444,grey
cg25487775,grey
cg04326269,black
cg12908607,grey
cg19328294,grey
cg26709251,grey
cg23606751,grey
cg26172694,black
cg01709316,black
cg16813892,blue
cg18437193,grey
cg19509514,black
cg01559436,blue
cg24599951,black
cg14095000,black
cg20632873,blue
cg15361065,black
cg24477102,grey
cg02189786,grey
cg14924826,black
cg00880290,black
cg15260466,black
cg17481490,grey
cg16058797,grey
cg25770698,black
cg02772935,grey
cg25445977,black
cg09721739,black
cg08320524,grey
cg09745688,grey
cg01849085,grey
cg00719323,black
cg01788568,black
cg15951188,grey
cg23291301,grey
cg09517106,black
cg26023938,blue
cg00254258,grey
cg00014112,blue
cg26693760,blue
cg25936054,grey
cg06828730,black
cg08846011,grey
cg23440882,black
cg01999229,black
cg27289463,grey
cg11278262,black
cg26294710,black
cg23187103,blue
cg27310251,black
cg09293699,blue
cg14359435,black
cg05421328,black
cg22279341,black
cg07880061,black
cg09094448,black
cg14755414,grey
cg10097813,black
cg26171489,brown
cg08569242,black
cg18374471,black
cg08133350,grey
cg07519218,grey
cg16178289,grey
cg23290482,grey
cg17889682,grey
cg17038216,grey
cg03213289,grey
cg03636880,grey
cg22975434,black
cg23730244,black
cg18882576,blue
cg02505871,black
cg03303757,grey
cg15333689,black
cg14324370,black
cg18095732,black
cg25129384,black
cg14210872,blue
cg12280692,grey
cg02873868,black
cg09021012,grey
cg10592446,black
cg00795626,black
cg18245890,black
cg23120601,grey
cg13660803,black
cg27178293,black
cg04974702,black
cg08980987,grey
cg05935360,black
cg16626067,grey
cg22451149,grey
cg07142285,grey
cg24920126,grey
cg17495087,grey
cg02104434,grey
cg11041457,black
cg03064832,grey
cg17932096,grey
cg12193927,black
cg10736309,black
cg07307142,grey
cg10990312,grey
cg02279953,grey
cg26770381,black
cg06442836,black
cg08072574,blue
cg02242345,brown
cg15885628,black
cg17145587,blue
cg06709324,black
cg06866005,black
cg25435819,grey
cg07035145,black
cg13710308,grey
cg04855216,black
cg17215666,black
cg05852276,grey
cg15131808,black
cg03032098,grey
cg15377887,grey
cg24916688,grey
cg03059112,grey
cg26501027,blue
cg10825398,black
cg18284650,grey
cg10563284,black
cg01261464,black
cg06363887,black
cg06740227,grey
cg19877419,black
cg09124703,black
cg01864468,black
cg07863524,grey
cg08946801,grey
cg22391883,black
cg08984586,blue
cg22557350,black
cg27636594,grey
cg25186645,black
cg00290607,grey
cg05445051,blue
cg11542469,black
cg04072545,black
cg15289316,grey
cg26889659,grey
cg20392105,yellow
cg10755730,black
cg06071395,black
cg26162932,black
cg02711476,blue
cg23093692,grey
cg07977614,grey
cg08128680,black
cg14694896,blue
cg24718356,black
cg26269109,black
cg21922991,black
cg16406658,black
cg05839875,black
cg13865352,black
cg26728390,grey
cg02607605,black
cg20728685,black
cg09793269,grey
cg25108382,black
cg07747251,grey
cg14209987,black
cg03607813,grey
cg07944420,grey
cg07663468,blue
cg20549080,blue
cg17926950,grey
cg08807892,grey
cg07839336,grey
cg07741992,grey
cg18697636,grey
cg25646854,grey
cg19714762,black
cg21580058,grey
cg21273098,blue
cg26343358,grey
cg14034858,grey
cg04383369,black
cg07703976,grey
cg03030717,black
cg26932441,black
cg13288599,grey
cg13421935,black
cg07443485,grey
cg21827317,grey
cg11106794,black
cg09177349,black
cg24475182,grey
cg14260521,black
cg13401290,grey
cg01881255,black
cg06602086,grey
cg22538664,grey
cg05396178,blue
cg21916358,grey
cg09367545,grey
cg07281377,brown
cg11930908,black
cg25277553,grey
cg22764044,grey
cg12296550,grey
cg05486188,black
cg24728112,black
cg20788387,black
cg20550154,grey
cg05283521,grey
cg07672479,black
cg13301155,blue
cg21918548,grey
cg26275961,black
cg05303408,grey
cg12637869,black
cg13578062,black
cg14058329,grey60
cg09158487,grey
cg07420190,grey
cg23520075,black
cg05515713,black
cg07976644,black
cg03490460,brown
cg05480042,black
cg07434707,black
cg01385230,black
cg26824807,black
cg24489344,grey
cg13859861,black
cg18947032,black
cg00698263,grey
cg17258335,grey
cg06508783,black
cg22077389,black
cg00524108,grey
cg17397028,black
cg24396271,black
cg23036931,black
cg04124201,grey
cg06569993,grey
cg15545871,grey
cg14082963,blue
cg20486407,grey
cg05280794,grey
cg22194904,grey
cg25230151,blue
cg02331830,grey
cg18676123,black
cg00982548,grey
cg20776829,black
cg08282428,grey
cg26537410,black
cg09896598,black
cg02376887,grey
cg06841052,grey
cg00530929,black
cg03322619,black
cg20327444,grey
cg24049348,grey
cg03369477,grey
cg24621437,grey
cg04808029,black
cg14380111,grey
cg11714972,black
cg16502865,grey
cg08629417,black
cg25320388,black
cg03414321,black
cg08623948,blue
cg18891020,black
cg11263624,black
cg20644253,blue
cg07031916,black
cg15520443,black
cg27500148,grey
cg10406153,black
cg22478210,black
cg09969830,black
cg23143796,black
cg04604276,grey
cg01639032,blue
cg12835924,black
cg06419850,grey
cg01608167,black
cg06148974,black
cg19436502,blue
cg00914462,black
cg02057157,black
cg10187029,grey
cg25806100,black
cg26210602,black
cg16371341,blue
cg15037110,black
cg01015416,black
cg21554501,blue
cg16569937,grey
cg16207673,black
cg09759458,grey
cg05792003,black
cg07311313,black
cg24802771,blue
cg12630974,black
cg03384992,black
cg08589776,black
cg15799072,grey
cg21915509,black
cg20128772,brown
cg05482973,black
cg07799434,black
cg26762347,black
cg15080701,black
cg10328220,black
cg03552658,black
cg19046167,grey
cg10488141,black
cg23570261,blue
cg21811021,grey
cg17888096,black
cg03250220,grey
cg05004900,black
cg09257975,black
cg00426921,black
cg03952331,black
cg05081714,black
cg21545977,blue
cg20337934,grey
cg23416667,grey
cg11594513,black
cg25311330,grey
cg02180766,black
cg16302650,blue
cg02907176,black
cg17059263,black
cg11717054,grey
cg21151335,black
cg03468945,blue
cg26441200,grey
cg01521080,brown
cg03067660,black
cg05947570,blue
cg18397137,black
cg23873398,black
cg15145174,grey
cg20478390,black
cg21106486,grey
cg03540622,grey
cg22482194,grey
cg22546686,black
cg14664464,black
cg00484396,grey
cg07856758,blue
cg06153298,grey
cg07421341,black
cg15670680,brown
cg12600030,black
cg09240436,grey
cg08684761,grey
cg11553311,grey
cg26985469,black
cg06416472,black
cg19789653,black
cg16473166,grey
cg10174687,black
cg18210730,grey
cg15819128,black
cg26301516,grey
cg09236098,yellow
cg13428516,grey
cg01070694,black
cg23654971,black
cg21965820,grey
cg17379209,black
cg17859659,black
cg08937562,blue
cg23517954,grey
cg05700724,grey
cg22796363,grey
cg18089426,grey
cg04725166,grey
cg00762326,black
cg21703138,black
cg02944007,grey
cg19778737,grey
cg24555763,grey
cg25865570,grey
cg07080220,black
cg22838050,grey
cg17130032,black
cg07240554,black
cg07338836,black
cg24094374,black
cg07135405,grey
cg27331241,grey
cg04451988,black
cg24083364,grey
cg10923475,blue
cg14676711,black
cg14265813,blue
cg07238058,grey
cg08448341,grey
cg18251360,blue
cg12253191,grey
cg05313794,grey
cg07107441,grey
cg14942793,brown
cg05608388,black
cg01814731,brown
cg19359398,black
cg01054755,black
cg08532220,grey
cg17244466,black
cg11216456,grey
cg08923669,grey
cg20552696,grey
cg25357589,black
cg06726747,black
cg08379987,grey
cg04358957,black
cg00372940,black
cg14118546,black
cg07019536,black
cg07977202,grey
cg25110423,grey
cg26437522,black
cg22050897,grey
cg11014582,grey
cg01755467,black
cg01675814,grey
cg19711530,grey
cg14780466,grey
cg13406893,grey
cg18783429,grey
cg06484146,grey
cg14560110,grey
cg14897838,grey
cg02776035,black
cg16174680,blue
cg04117338,black
cg09793807,grey
cg18494841,grey
cg07300976,black
cg20434178,black
cg06737308,grey
cg09595163,blue
cg15077769,grey
cg00147286,grey
cg13924635,grey
cg14367306,grey
cg17445212,grey
cg08861456,grey
cg00572586,grey
cg14992181,grey
cg13448401,black
cg11189039,blue
cg03165014,grey
cg08033130,grey
cg00624589,grey
cg01180513,black
cg17489964,black
cg13885357,grey
cg13179085,black
cg15653282,grey
cg05643120,black
cg02096172,grey
cg16338365,grey
cg24664590,blue
cg09852079,black
cg11496226,grey
cg00127036,black
cg26038582,grey
cg15580417,grey
cg20903764,grey
cg00773413,black
cg01303655,grey
cg18691565,black
cg21877656,black
cg05660889,black
cg14538238,grey
cg19474418,blue
cg15017067,grey
cg24890023,grey
cg13223806,grey
cg02979741,black
cg27399012,grey
cg07382149,grey
cg22603934,black
cg07148919,grey
cg24373308,grey
cg19486070,brown
cg21701395,black
cg27177195,grey
cg12432162,black
cg02705666,black
cg08121961,grey
cg07713120,black
cg23352942,grey
cg17464350,yellow
cg25651615,black
cg05880302,grey
cg16055035,grey
cg09504571,black
cg25301532,grey
cg11884230,black
cg06940482,grey
cg10158843,grey
cg17407324,grey
cg16834823,grey
cg03655662,black
cg04582539,black
cg24493334,black
cg18853435,black
cg17716453,black
cg04030842,black
cg24004055,black
cg16017144,grey
cg13490403,grey
cg07117119,black
cg16059541,grey
cg20486294,grey
cg07347128,black
cg01859739,grey
cg04863892,grey60
cg04261066,black
cg20601620,yellow
cg27127705,black
cg17929169,black
cg06398242,grey
cg17335114,grey
cg19412217,black
cg24217844,black
cg13577505,grey
cg08159989,grey
cg21813473,black
cg00868766,grey
cg13186327,black
cg09390371,grey
cg14229247,blue
cg01355108,grey
cg15088892,black
cg03859395,black
cg22992815,grey
cg07823688,grey
cg26347359,grey
cg08578305,black
cg25456477,grey
cg14843632,grey
cg01307092,black
cg07910813,grey
cg13282195,grey
cg23117778,black
cg23361828,grey
cg01971071,blue
cg01449973,grey
cg19243939,black
cg22221026,blue
cg12499123,black
cg14131536,grey
cg24875593,grey
cg16438432,black
cg22330492,grey
cg05998153,black
cg09758865,black
cg11812023,black
cg21800989,grey
cg13359054,black
cg04372321,black
cg09587640,black
cg08447479,blue
cg23548274,black
cg01422262,black
cg00203089,black
cg05216888,black
cg17714828,black
cg03269060,grey
cg24953506,blue
cg05674990,blue
cg12933790,black
cg21848700,black
cg11658970,grey
cg05456022,black
cg25314532,blue
cg06193723,black
cg12692753,black
cg02025737,grey
cg11424682,black
cg17548556,black
cg19702347,grey
cg15939466,black
cg05081694,grey
cg19609284,grey
cg25881719,grey
cg02477380,black
cg20679309,grey
cg06852942,grey
cg11310693,grey
cg11390378,grey
cg18216674,yellow
cg19910922,grey
cg11376913,black
cg12929486,grey
cg25283121,grey
cg14254273,black
cg21272279,grey
cg20918484,black
