cpg,chr,pos,UCSC_RefGene_Name,Relation_to_Island,logFC_M,dbeta,t,p_raw,p_bacon,fdr_bacon
cg19077231,chr7,100484514,SRRT,Island,0.0412217775364679,-0.00500090098267569,1.94809211297965,0.052101843198419,0.0963754369203052,0.700753497715889
cg17605084,chr12,54891491,NCKAP1L,OpenSea,0.0507010480185246,0.00595173014443789,1.94807034454619,0.0521044568590623,0.0963790698860377,0.700753497715889
cg10069470,chr5,102594905,C5orf30,Island,-0.0487075266632213,-0.00228841276189704,-2.04132347984267,0.0418733389117061,0.0965823351396342,0.701110224636495
cg14015920,chr1,23346770,KDM1A,S_Shore,0.0456234586855924,0.00250757220903421,1.94620088734951,0.0523293271241904,0.0966914753197973,0.701408842490022
cg15151364,chr1,167298762,POU2F1,OpenSea,0.0661769518142868,-0.0344426359582588,1.94563035691547,0.0523981161869595,0.0967869779451644,0.70166153285014
cg25738373,chr2,190526173,ASNSD1,Island,0.062182433829854,0.00543282789355232,1.94521776832799,0.0524479094151421,0.0968560892545417,0.701726474375219
cg01715551,chr20,57426789,GNAS,Island,0.0297607274203781,0.0101646888449218,1.94512694155715,0.0524588761697363,0.096871308636787,0.701726474375219
cg27066295,chr16,87778903,KLHDC4,OpenSea,0.048212431982681,-0.00531017499378539,1.94472286972662,0.0525076885990119,0.0969390400903434,0.701806411682481
cg09021817,chr17,1799727,RPA1,Island,-0.0587447023517467,-0.00613739214870213,-2.03651690736161,0.0423554997364835,0.0973885540852443,0.70240901902325
cg06856329,chr3,71247442,FOXP1,OpenSea,-0.0904753615891318,-0.00448583392637858,-2.03557402849204,0.0424506335757438,0.0975473349918908,0.702494767720155
cg18798264,chr10,31609960,ZEB1,Island,0.079567291669818,0.00559060513375451,1.94005465731607,0.0530743839296681,0.0977242857522828,0.702774042109327
cg26149678,chr11,71709917,IL18BP,OpenSea,0.0555100891856306,0.00891581937605334,1.94005362449255,0.0530745098740559,0.0977244600455118,0.702774042109327
cg25115276,chr4,853036,GAK,OpenSea,-0.0422889426969017,-0.00801268155276858,-2.03366688760575,0.0426436133916567,0.0978691301859003,0.702924361956138
cg25639566,chr4,40539823,RBM47,OpenSea,-0.0861862429257895,-0.0186151309959826,-2.03346909099335,0.0426636705913524,0.0979025532410224,0.7029533958617
cg04344190,chr16,78218445,WWOX,OpenSea,-0.0870706272868994,-0.0242435511159461,-2.03252742535226,0.0427592682868763,0.0980617980411241,0.703095879642948
cg19336328,chr3,49045335,WDR6,Island,0.0564153425953941,0.0120357663061739,1.93781434075891,0.0533481622062938,0.0981029329060226,0.703151644369585
cg11527772,chr6,32972093,HLA-DOA,N_Shelf,-0.0608717525447359,-0.011002009870722,-2.0319181880125,0.0428212147362363,0.0981649361847971,0.703176777656249
cg11499984,chr10,102046232,BLOC1S2,Island,0.082948349573765,0.00824301198326689,1.93731573408976,0.0534092553339386,0.0981873641614457,0.703176777656249
cg10911844,chr4,1230262,CTBP1,N_Shore,-0.0604281873344132,-0.0114697458156708,-2.0251098241483,0.0435186763942741,0.0993234322230841,0.704470961860125
cg09323092,chr16,921072,LMF1,S_Shore,0.0429789700474894,0.00308615101523979,1.93048736381168,0.0542518379849765,0.0993494921272629,0.704482356249793
cg09993145,chr1,25291905,RUNX3,OpenSea,0.0671464489286408,0.104403570005623,1.93036290060743,0.0542672987713371,0.0993707760643602,0.704482356249793
cg18503742,chr14,75229958,YLPM1,Island,0.0696844753441211,0.00487457409427129,1.93023517617989,0.0542831685022876,0.0993926214719592,0.704516937394449
cg02970551,chr1,25257191,RUNX3,Island,-0.0788908302204893,-0.00403850097697743,-2.02400313265155,0.0436329531691731,0.0995127709981907,0.704584807156219
cg23509077,chr11,17982058,SERGEF,OpenSea,-0.0784996086258794,-0.026652361974314,-2.02266540810644,0.0437714258874072,0.0997420204239196,0.704718181629549
cg19141861,chr12,120966964,COQ5,Island,0.0640718517775868,0.00355974699880429,1.9275192833996,0.0546215386523297,0.0998580430937407,0.704755008675622
cg21641573,chr4,1210478,CTBP1,S_Shore,0.0409190471695853,0.00983087743083388,1.92651134274883,0.0547475653555925,0.10003121514009,0.704869378894058
cg04573959,chr8,12612631,LONRF1,Island,-0.0447668465261652,-0.000761352749108823,-2.02043534995561,0.0440030953427934,0.100125127687463,0.704926225668138
cg20847580,chr6,41528750,FOXP4,Island,0.0820262035556303,0.00500566833454181,1.92591823078885,0.0548218381197699,0.100133228252683,0.704926225668138
cg00498010,chr7,4805943,FOXK1,N_Shore,0.0362282668016882,0.00272681492294435,1.92534673271936,0.0548934840390442,0.100231602307543,0.704966446990954
cg20303303,chr4,10118265,WDR1,Island,0.0772136961692735,0.00266602324978354,1.92444513400276,0.0550066723891307,0.100386954440947,0.705200461607007
cg07040338,chr7,2402133,EIF3B,OpenSea,-0.0713241474378406,-0.00886748785132052,-2.0174805652892,0.0443116526730606,0.100634543676362,0.705740393242827
cg12321149,chr20,57427426,GNAS,N_Shore,0.0682631840172235,0.0055537048867913,1.92254886222432,0.0552453712756306,0.100714322464484,0.705853804058441
cg13986130,chr1,186649330,PTGS2,Island,0.0548315821967097,-0.00426852869998003,1.92252713839311,0.055248110840737,0.100718077740029,0.705853804058441
cg19579652,chr10,433089,DIP2C,OpenSea,-0.0619221789871838,0.00175628051811738,-2.01485375677625,0.0445874976845583,0.101089147760707,0.706177998435522
cg08549497,chr16,79081390,WWOX,OpenSea,0.068828013142276,0.0291640431721872,1.92027796280713,0.0555323672449845,0.101107484179963,0.706239452647936
cg14879397,chr4,899984,GAK,Island,-0.0921636382333673,-0.00907448182788273,-2.01451317033517,0.044623369432522,0.101148210386214,0.706254099441142
cg14860928,chr4,859328,GAK,OpenSea,0.0443925841821958,0.00280091039998065,1.91985994401539,0.0555853320659712,0.101179989005761,0.706254099441142
cg01140783,chr6,132825654,STX7,OpenSea,-0.0455007316593733,-0.00643055920865088,-2.01370300943925,0.0447087966084041,0.101288814493172,0.706364683297125
cg19835839,chr12,120966954,COQ5,Island,0.0545339879890795,0.0106263671171577,1.91899673523491,0.0556948381215015,0.10132984252968,0.706436855083962
cg23304605,chr14,91866373,CCDC88C,OpenSea,0.0890125307735178,0.00884941951723971,1.91771201306671,0.0558581510683141,0.101553198266295,0.706741209459645
cg26115470,chr1,32757834,HDAC1,Island,-0.0777927034529785,0.000508185022818054,-2.0109168476131,0.0450036402837376,0.101773543801328,0.707089894379222
cg04418771,chr4,83955829,COPS4,OpenSea,-0.0502485805155825,-0.00165744398141865,-2.01054518987323,0.0450430948420133,0.101838343238627,0.707101768771676
cg26912592,chr17,37074981,LASP1,Island,-0.0779339309032782,-0.00447385473326711,-2.01051050839556,0.0450467780620506,0.10184439171428,0.70711746396024
cg26686439,chr2,157292955,GPD2,S_Shore,-0.0458579080271376,0.00214571504267294,-2.00917341739892,0.045188973420769,0.102077799509675,0.707217809226122
cg03322670,chr17,37025927,LASP1,Island,-0.0577734169327478,-0.00181230227413912,-2.00731875574845,0.0453868394417938,0.102402261067887,0.707507817366028
cg01355875,chr4,10118935,WDR1,Island,-0.0582692586295478,0.0010665049305788,-2.00671862644,0.0454510214578425,0.102507425514885,0.707628059535968
cg22841169,chr2,30369455,YPEL5,Island,0.0448682440441791,0.00524649917607399,1.91208919799276,0.0565776372757525,0.102535370685442,0.707628732772358
cg08369870,chr16,70323412,AARS,Island,0.218487114993511,0.0173006676729441,1.91174827704606,0.0566215087698972,0.102595163638506,0.707758039930005
cg11740194,chr10,466232,DIP2C,Island,-0.0867238148848684,-0.000348318392257352,-2.00484251384828,0.0456521614276228,0.102836742827707,0.708098293008983
cg25418484,chr11,71709762,IL18BP,OpenSea,0.0457484353790754,-0.0065654947246091,1.90840182646894,0.0570536580418663,0.103183559638275,0.708479327949121
cg20390242,chr2,157291951,GPD2,N_Shore,0.0751515093511277,0.0206594009331883,1.90550697505697,0.0574297076855222,0.103694713926688,0.709163975675734
cg02115050,chr6,112194632,FYN,Island,-0.0484051763161744,-0.00238565232999027,-1.99826473553403,0.0463633285360396,0.10399800306767,0.709321476923665
cg25043237,chr12,125297360,SCARB1,N_Shelf,-0.0527979808261526,-0.00657611531182833,-1.99814880282893,0.04637594627076,0.104018563212436,0.709355257686476
cg21845794,chr7,4802351,FOXK1,N_Shore,0.0433188327523169,0.00291394237854881,1.90303228168548,0.057752815632358,0.104133273052437,0.709402956851892
cg23536337,chr6,155496121,TIAM2,OpenSea,0.0515491195962744,0.011874932630867,1.90206112889396,0.0578800277726846,0.104305780442373,0.709491229828696
cg14408997,chr9,34050096,UBAP2,S_Shore,-0.0614293756872139,-0.0120765268836809,-1.99577374089234,0.0466350795536998,0.104440480960312,0.709540680770687
cg07260273,chr12,122459695,BCL7A,OpenSea,0.0770001365817701,0.00675900101449111,1.90117321271454,0.0579965411635615,0.104463700947654,0.709576315828209
cg04879645,chr16,947229,LMF1,S_Shore,0.0368965333704699,-0.00278500105989277,1.90108457233672,0.0580081833895267,0.104479476517743,0.709596237528368
cg07657521,chr6,30539059,ABCF1,Island,0.0692944582694615,0.00293956920979059,1.90078253037929,0.0580478688970031,0.104533245957218,0.709721466404163
cg22235727,chr16,89043281,CBFA2T3,OpenSea,-0.040634642043351,-0.0186185513949301,-1.99431774976574,0.0467945407554588,0.104699801678297,0.710077415625841
cg04160501,chr7,4723667,FOXK1,S_Shore,0.0847152748403061,0.0075849918566052,1.89675593800437,0.0585790924514123,0.105252160129284,0.710277226267233
cg10828210,chr9,35072977,VCP,S_Shore,0.086507553423436,0.0222158215009427,1.89639273883305,0.0586272075117408,0.105317198735402,0.710336209988678
cg24480012,chr12,62584024,FAM19A2,N_Shore,0.075654441074191,-0.012483539071401,1.89600282077077,0.0586788988383923,0.105387057425703,0.710373692158557
cg14132916,chr2,237993322,COPS8,N_Shore,-0.089552701394087,-0.0222662209272094,-1.98944952522947,0.0473310602774313,0.105570575564301,0.710565682559673
cg06297356,chr16,1012735,LMF1,S_Shore,-0.0939743148925168,-0.00422346189868505,-1.98897975846469,0.0473831061605515,0.105654905294911,0.710653613196083
cg06693667,chr20,57426570,GNAS,N_Shore,0.0280936969914193,0.00328490433335998,1.89348206909472,0.0590139915750215,0.105839569193662,0.710986651098196
cg27635983,chr19,7968560,MAP2K7,Island,0.103647429660412,0.00336768061014513,1.89228862052932,0.0591731963425506,0.106054347525999,0.711140707762044
cg11339718,chr16,89000225,CBFA2T3,Island,-0.0588939038100494,-0.00835988158794099,-1.98624841319808,0.0476866721835401,0.10614627923087,0.711376054434335
cg01765063,chr2,237994925,COPS8,S_Shore,0.0438946674330544,0.0062742952210112,1.89172235113912,0.0592488611475315,0.106156376726159,0.711379386656548
cg10583311,chr12,133082545,FBRSL1,OpenSea,0.0349066655124857,-0.0147565765617717,1.8912058823919,0.0593179418603141,0.106249500805006,0.711587374486816
cg20272146,chr14,91866685,CCDC88C,OpenSea,0.0625866148930856,0.00843278761845689,1.89115482107099,0.0593247752532258,0.106258711149428,0.71159377838919
cg06943149,chr12,77157476,ZDHHC17,N_Shore,-0.0584149977307053,-0.00803817173193088,-1.98205379688088,0.0481560626638697,0.106904424612962,0.712500887321723
cg19920134,chr7,38227870,STARD3NL,OpenSea,0.0325735391118248,0.00554483022611352,1.88620096503279,0.0599908604383298,0.107155292237751,0.71279453401846
cg09889848,chr10,370009,DIP2C,S_Shore,0.0645497808898562,0.0268146420895347,1.88362434685338,0.0603397608019518,0.107623988937227,0.71361681036987
cg24352267,chr21,45553111,C21orf33,Island,0.0803876187092318,0.00267697018721479,1.88343984273566,0.0603648091858995,0.107657613130429,0.713689538521077
cg04717579,chr1,67396577,MIER1,S_Shore,0.0570466250221256,0.00826087558215176,1.88326354292128,0.0603887518314723,0.107689749935435,0.7137029621633
cg18585512,chr14,69379000,ACTN1,OpenSea,0.0353101776318602,0.00245931837241076,1.88314888779789,0.0604043269723255,0.107710653916379,0.7137029621633
cg16529592,chr1,25292215,RUNX3,OpenSea,0.0415402753260007,0.0413265334862199,1.88275730670812,0.0604575458771211,0.107782071407681,0.7137029621633
cg08430407,chr11,71709888,IL18BP,OpenSea,0.0358155650369375,0.00594597047884964,1.88241646423382,0.0605039007599269,0.107844265585283,0.713733964410362
cg10552903,chr12,122458940,BCL7A,OpenSea,0.0606037206782157,-0.00419031978715945,1.87952949536486,0.0608977181779537,0.108372196532189,0.714464828311966
cg00087023,chr16,2812825,SRRM2,S_Shore,-0.0841822058187413,-0.0250771607570319,-1.97365819256963,0.0491072663629711,0.108434751691455,0.714512261896354
cg06553975,chr12,133085262,FBRSL1,OpenSea,0.0377438784473263,0.00341399490066474,1.87853085068368,0.0610344406129486,0.108555290901802,0.714632998526404
cg04937851,chr2,237993660,COPS8,N_Shore,-0.0509061398486768,-0.0326883638472071,-1.97232722332795,0.0492595062185756,0.108678941084276,0.714822278578587
cg06650419,chr1,177133946,ASTN1,S_Shore,-0.0390481125987393,-0.00790837832156008,-1.97198639568212,0.0492985548710973,0.108741541740794,0.714877935066438
cg13694772,chr3,9773336,BRPF1,Island,-0.0455328801336025,0.00292348967613079,-1.97062763567915,0.0494544873473184,0.10899139213746,0.715319574409894
cg05799600,chr16,904543,LMF1,Island,0.0380507177197274,0.0117224109388988,1.87597147292235,0.0613860054574769,0.109025652033442,0.715319574409894
cg22860367,chr20,57426538,GNAS,N_Shore,0.0332421889282172,0.0140070381855941,1.87558010827973,0.0614399127119143,0.109097718694486,0.715362043412823
cg07466320,chr16,2806495,SRRM2,Island,0.0298735761710682,0.00457741488390195,1.87429122635813,0.0616177237875845,0.109335322319415,0.715732793688971
cg00247020,chr3,47844655,DHX30,Island,-0.0485498246230763,-0.00202873205302702,-1.96863971045532,0.0496833715171958,0.109357751985415,0.715810167250283
cg07636037,chr3,49044803,WDR6,Island,0.107441650701566,0.00502008105382688,1.87282822372347,0.0618200740756742,0.109605520444587,0.716048478441432
cg25932713,chr3,122284563,PARP9,S_Shore,-0.0698748574145422,-0.0169392162017442,-1.96703872038854,0.0498683527427945,0.109653509805475,0.716058373733649
cg14256752,chr10,102295592,HIF1AN,OpenSea,-0.0732705265071848,0.00253428458082184,-1.9668908603412,0.0498854659559631,0.109680856492799,0.716058373733649
cg03790022,chr7,4797831,FOXK1,N_Shore,-0.0583907091452349,-0.00521951558137468,-1.96584413539381,0.0500067545293563,0.109874602253826,0.716232207916557
cg01687453,chr17,37026128,LASP1,Island,0.0974761265644305,0.00466908879030182,1.87052031783723,0.062140406444056,0.110032834296389,0.716232207916557
cg03442064,chr6,41515050,FOXP4,Island,-0.0530130872748475,-0.00959830569874917,-1.96429838850581,0.0501863207008312,0.110161210028049,0.716427324876207
cg22788908,chr1,167194496,POU2F1,S_Shelf,-0.0535356375220692,-0.0320824785336252,-1.96405689169481,0.0502144238179937,0.11020604094714,0.716445366923507
cg03115558,chr10,72200789,NODAL,Island,0.0521519079090775,0.000973447584687648,1.86839531824174,0.0624365695836819,0.110427445639553,0.716743349131361
cg22737241,chr10,557605,DIP2C,OpenSea,-0.111017506583916,0.00348341608898067,-1.96260252738878,0.0503839490921669,0.110476330680598,0.716856625181966
cg14399791,chr2,237994083,COPS8,Island,0.0380719222049427,0.00626433000631146,1.8678619309892,0.0625110919653097,0.110526670677129,0.716931474531624
cg25655978,chr7,73819587,CLIP2,OpenSea,0.0532674051792969,-5.70411982933061e-05,1.86683024146381,0.0626554443610032,0.110718793773913,0.717091806763931
cg25189764,chr6,112079056,FYN,OpenSea,-0.0601629264726541,0.0169197040811847,-1.95942039583651,0.0507565478348486,0.11106954735428,0.717524514931965
cg00881185,chr16,57023398,NLRC5,Island,-0.0620562304051425,-0.000574403392309873,-1.95900234018282,0.0508056701062838,0.111147668303618,0.717640679551542
cg19865523,chr12,132537749,EP400,OpenSea,-0.0542298090419108,-0.00309761081307891,-1.95856178401392,0.0508574794761906,0.111230040794572,0.717708313236918
cg23752752,chr7,4778908,FOXK1,OpenSea,0.0608529762295557,-0.00236531575687693,1.86375421296814,0.0630874806163621,0.111293182970502,0.717708313236918
cg16475712,chr4,847310,GAK,S_Shelf,-0.0435496533248542,-0.00443340511342083,-1.95810807873972,0.0509108815977649,0.111314922179837,0.717708313236918
cg13686739,chr17,48211226,PPP1R9B,S_Shelf,0.0431592641821871,0.00289428989308693,1.86291514278009,0.0632057583467773,0.111450270771079,0.717708313236918
cg14438174,chr17,7137923,DVL2,Island,0.0678006943871068,0.00484782479339468,1.86211344965926,0.0633189390855758,0.111600524372086,0.717728498487201
cg19108881,chr3,121902510,CASR,N_Shore,0.0790253804217703,-0.00612029936449071,1.86199150322887,0.0633361698546116,0.111623393612786,0.717728498487201
cg14686676,chr6,32975255,HLA-DOA,N_Shore,-0.0437934400567515,-0.00480757040133306,-1.95460928665822,0.0513242826801006,0.111971211518613,0.718174103886189
cg03700001,chr12,133073220,FBRSL1,N_Shore,0.0909101540333785,0.000262836573247549,1.85891996776162,0.0637714555014796,0.11220063483365,0.718405912601879
cg23460943,chr12,125333358,SCARB1,OpenSea,0.0408327027470313,0.00844974095371531,1.85858489553626,0.0638190902720992,0.112263747932347,0.718443021750745
cg08085917,chr12,133147010,FBRSL1,Island,-0.0598419574961205,-0.00348234668853586,-1.95299542926235,0.051515917103191,0.112274959166857,0.718443021750745
cg13240253,chr3,71245529,FOXP1,OpenSea,0.0538863013811217,0.00399306104151986,1.85765363443633,0.063951635798717,0.112439304231375,0.718506506189034
cg03247595,chr16,70286430,AARS,S_Shore,-0.103374977225538,-0.00803256429720733,-1.95009781213602,0.0518614976601189,0.112821956288801,0.718981903078408
cg25810247,chr13,108867154,LIG4,Island,0.131649314467692,0.0239234913696676,1.85522203240791,0.0642987995425132,0.112898717190371,0.71903883843375
cg07628717,chr7,4752018,FOXK1,OpenSea,0.046955379179509,-0.00740857034627451,1.85421788886996,0.0644426176126755,0.113088865378463,0.719386834217199
cg06849960,chr6,134638742,SGK1,N_Shore,0.0333800411500971,-0.000843301763289867,1.85382246001986,0.0644993258489636,0.113163814409515,0.719448367401914
cg13312702,chr7,4721531,FOXK1,N_Shore,0.061779717579264,0.0142840560882571,1.85214648445858,0.0647401357095182,0.113481911030913,0.719567239410281
cg02122937,chr10,352668,DIP2C,OpenSea,0.0442488064234562,-0.006425964058833,1.85208130096726,0.0647495165184726,0.113494296934548,0.719567239410281
